benchmark,v_km_s,sigma_even,sigma_odd_raw,sigma_odd_x3,sigma_maj,sigma_dirac,R_triplet,maj_dir_ratio
BP1,1047.4153,2.765431e-02,2.808734e-02,8.426201e-02,1.119163e-01,5.574165e-02,0.752902,2.007768
BP1,1073.7282,2.666501e-02,2.704185e-02,8.112555e-02,1.077906e-01,5.370685e-02,0.752622,2.007017
BP1,1100.7020,2.574090e-02,2.602528e-02,7.807583e-02,1.038167e-01,5.176618e-02,0.752054,2.005493
BP1,1128.3535,2.480280e-02,2.503725e-02,7.511176e-02,9.991457e-02,4.984006e-02,0.751760,2.004704
BP1,1156.6996,2.388850e-02,2.411541e-02,7.234623e-02,9.623472e-02,4.800391e-02,0.751768,2.004727
BP1,1185.7578,2.299785e-02,2.318657e-02,6.955972e-02,9.255757e-02,4.618442e-02,0.751529,2.004086
BP1,1215.5460,2.216595e-02,2.228522e-02,6.685566e-02,8.902161e-02,4.445117e-02,0.751005,2.002683
BP1,1246.0826,2.132507e-02,2.141092e-02,6.423276e-02,8.555783e-02,4.273599e-02,0.750753,2.002009
BP1,1277.3863,2.050742e-02,2.059616e-02,6.178848e-02,8.229591e-02,4.110359e-02,0.750809,2.002159
BP1,1309.4763,1.971279e-02,1.977729e-02,5.933187e-02,7.904466e-02,3.949008e-02,0.750612,2.001633
BP1,1342.3726,1.897192e-02,1.898419e-02,5.695256e-02,7.592448e-02,3.795610e-02,0.750121,2.000323
BP1,1376.0952,1.822500e-02,1.821637e-02,5.464910e-02,7.287410e-02,3.644137e-02,0.749911,1.999763
BP1,1410.6650,1.750038e-02,1.750268e-02,5.250804e-02,7.000842e-02,3.500306e-02,0.750025,2.000066
BP1,1446.1033,1.679776e-02,1.678617e-02,5.035851e-02,6.715627e-02,3.358393e-02,0.749871,1.999655
BP1,1482.4318,1.614474e-02,1.609349e-02,4.828048e-02,6.442521e-02,3.223823e-02,0.749403,1.998410
BP1,1519.6730,1.548719e-02,1.542412e-02,4.627237e-02,6.175955e-02,3.091131e-02,0.749234,1.997960
BP1,1557.8497,1.485067e-02,1.480423e-02,4.441269e-02,5.926337e-02,2.965490e-02,0.749412,1.998434
BP1,1596.9855,1.425874e-02,1.418178e-02,4.254534e-02,5.680408e-02,2.844052e-02,0.748984,1.997294
BP1,1637.1044,1.366489e-02,1.358107e-02,4.074322e-02,5.440811e-02,2.724596e-02,0.748845,1.996924
BP1,1678.2312,1.309096e-02,1.302466e-02,3.907398e-02,5.216494e-02,2.611562e-02,0.749047,1.997461
BP1,1720.3912,1.253655e-02,1.246740e-02,3.740220e-02,4.993876e-02,2.500395e-02,0.748961,1.997234
BP1,1763.6103,1.202359e-02,1.193028e-02,3.579084e-02,4.781444e-02,2.395388e-02,0.748536,1.996104
BP1,1807.9151,1.150842e-02,1.143310e-02,3.429930e-02,4.580772e-02,2.294152e-02,0.748767,1.996717
BP1,1853.3330,1.101150e-02,1.093596e-02,3.280789e-02,4.381940e-02,2.194747e-02,0.748707,1.996558
BP1,1899.8918,1.055223e-02,1.045735e-02,3.137205e-02,4.192428e-02,2.100958e-02,0.748303,1.995484
BP1,1947.6202,1.009175e-02,1.001493e-02,3.004478e-02,4.013653e-02,2.010668e-02,0.748565,1.996179
BP1,1996.5477,9.664984e-03,9.572885e-03,2.871865e-02,3.838364e-02,1.923787e-02,0.748200,1.995213
BP1,2046.7043,9.238966e-03,9.147763e-03,2.744329e-02,3.668225e-02,1.838673e-02,0.748135,1.995040
BP1,2098.1209,8.828978e-03,8.755555e-03,2.626666e-02,3.509564e-02,1.758453e-02,0.748431,1.995825
BP1,2150.8292,8.449899e-03,8.363692e-03,2.509108e-02,3.354098e-02,1.681359e-02,0.748072,1.994873
BP1,2204.8617,8.071518e-03,8.001484e-03,2.400445e-02,3.207597e-02,1.607300e-02,0.748362,1.995643
BP1,2260.2515,7.707804e-03,7.640704e-03,2.292211e-02,3.062992e-02,1.534851e-02,0.748357,1.995628
BP1,2317.0328,7.372450e-03,7.294292e-03,2.188288e-02,2.925532e-02,1.466674e-02,0.747996,1.994671
BP1,2375.2405,7.037516e-03,6.975010e-03,2.092503e-02,2.796254e-02,1.401253e-02,0.748323,1.995539
BP1,2434.9105,6.728358e-03,6.656618e-03,1.996985e-02,2.669821e-02,1.338498e-02,0.747985,1.994640
BP1,2496.0795,6.420332e-03,6.362883e-03,1.908865e-02,2.550898e-02,1.278322e-02,0.748311,1.995506
BP1,2558.7852,6.135833e-03,6.070542e-03,1.821163e-02,2.434746e-02,1.220637e-02,0.747989,1.994651
BP1,2623.0662,5.852899e-03,5.800701e-03,1.740210e-02,2.325500e-02,1.165360e-02,0.748317,1.995521
BP1,2688.9620,5.581576e-03,5.532533e-03,1.659760e-02,2.217918e-02,1.111411e-02,0.748342,1.995587
BP1,2756.5132,5.331923e-03,5.275520e-03,1.582656e-02,2.115848e-02,1.060744e-02,0.748001,1.994683
BP1,2825.7614,5.083128e-03,5.039190e-03,1.511757e-02,2.020070e-02,1.012232e-02,0.748369,1.995659
BP1,2896.7492,4.854200e-03,4.803745e-03,1.441124e-02,1.926544e-02,9.657945e-03,0.748036,1.994776
BP1,2969.5204,4.626292e-03,4.587259e-03,1.376178e-02,1.838807e-02,9.213552e-03,0.748408,1.995764
BP1,3044.1197,4.416640e-03,4.371743e-03,1.311523e-02,1.753187e-02,8.788383e-03,0.748079,1.994891
BP1,3120.5931,4.208057e-03,4.165405e-03,1.249622e-02,1.670427e-02,8.373462e-03,0.748085,1.994906
BP1,3198.9876,4.008389e-03,3.976516e-03,1.192955e-02,1.593794e-02,7.984904e-03,0.748500,1.996008
BP1,3279.3515,3.817291e-03,3.787851e-03,1.136355e-02,1.518084e-02,7.605142e-03,0.748546,1.996129
BP1,3361.7343,3.643040e-03,3.607318e-03,1.082195e-02,1.446499e-02,7.250358e-03,0.748148,1.995073
BP1,3446.1867,3.468437e-03,3.442839e-03,1.032852e-02,1.379695e-02,6.911276e-03,0.748608,1.996296
BP1,3532.7606,3.301425e-03,3.277930e-03,9.833790e-03,1.313522e-02,6.579356e-03,0.748658,1.996429
BP1,3621.5095,3.149911e-03,3.120205e-03,9.360614e-03,1.251053e-02,6.270116e-03,0.748219,1.995262
BP1,3712.4878,2.997475e-03,2.977245e-03,8.931736e-03,1.192921e-02,5.974720e-03,0.748728,1.996614
BP1,3805.7517,2.851743e-03,2.833295e-03,8.499886e-03,1.135163e-02,5.685038e-03,0.748781,1.996755
BP1,3901.3586,2.720254e-03,2.695677e-03,8.087031e-03,1.080728e-02,5.415931e-03,0.748294,1.995462
BP1,3999.3672,2.587361e-03,2.571633e-03,7.714899e-03,1.030226e-02,5.158994e-03,0.748855,1.996951
BP1,4099.8380,2.460372e-03,2.446131e-03,7.338394e-03,9.798766e-03,4.906503e-03,0.748910,1.997098
BP1,4202.8327,2.346463e-03,2.326199e-03,6.978597e-03,9.325060e-03,4.672662e-03,0.748370,1.995663
BP1,4308.4149,2.230755e-03,2.218737e-03,6.656211e-03,8.886966e-03,4.449492e-03,0.748986,1.997299
BP1,4416.6495,2.120234e-03,2.109441e-03,6.328323e-03,8.448557e-03,4.229675e-03,0.749042,1.997448
BP1,4527.6031,2.021712e-03,2.005036e-03,6.015108e-03,8.036821e-03,4.026748e-03,0.748444,1.995859
BP1,4641.3441,1.921081e-03,1.912076e-03,5.736228e-03,7.657309e-03,3.833157e-03,0.749118,1.997651
BP1,4757.9424,1.831503e-03,1.816991e-03,5.450973e-03,7.282476e-03,3.648494e-03,0.748505,1.996022
BP1,4877.4698,1.739913e-03,1.732457e-03,5.197371e-03,6.937284e-03,3.472370e-03,0.749194,1.997853
BP1,5000.0000,1.658517e-03,1.645892e-03,4.937675e-03,6.596192e-03,3.304408e-03,0.748564,1.996179
MAP,3.0000,1.444073e+00,1.714846e-14,5.144538e-14,1.444073e+00,1.444073e+00,0.000000,1.000000
MAP,3.0754,1.443238e+00,4.305399e-14,1.291620e-13,1.443238e+00,1.443238e+00,0.000000,1.000000
MAP,3.1526,1.442358e+00,1.055876e-13,3.167627e-13,1.442358e+00,1.442358e+00,0.000000,1.000000
MAP,3.2318,1.441433e+00,2.530906e-13,7.592718e-13,1.441433e+00,1.441433e+00,0.000000,1.000000
MAP,3.3130,1.440461e+00,5.932665e-13,1.779799e-12,1.440461e+00,1.440461e+00,0.000000,1.000000
MAP,3.3962,1.439438e+00,1.360739e-12,4.082218e-12,1.439438e+00,1.439438e+00,0.000000,1.000000
MAP,3.4816,1.438364e+00,3.055527e-12,9.166580e-12,1.438364e+00,1.438364e+00,0.000000,1.000000
MAP,3.5690,1.437235e+00,6.720669e-12,2.016201e-11,1.437235e+00,1.437235e+00,0.000000,1.000000
MAP,3.6587,1.436049e+00,1.448698e-11,4.346093e-11,1.436049e+00,1.436049e+00,0.000000,1.000000
MAP,3.7506,1.434804e+00,3.061963e-11,9.185888e-11,1.434804e+00,1.434804e+00,0.000000,1.000000
MAP,3.8448,1.433496e+00,6.348803e-11,1.904641e-10,1.433496e+00,1.433496e+00,0.000000,1.000000
MAP,3.9414,1.432124e+00,1.291996e-10,3.875988e-10,1.432124e+00,1.432124e+00,0.000000,1.000000
MAP,4.0404,1.430683e+00,2.581727e-10,7.745182e-10,1.430683e+00,1.430683e+00,0.000000,1.000000
MAP,4.1419,1.429170e+00,5.068007e-10,1.520402e-09,1.429170e+00,1.429170e+00,0.000000,1.000000
MAP,4.2460,1.427583e+00,9.777648e-10,2.933294e-09,1.427583e+00,1.427583e+00,0.000000,1.000000
MAP,4.3526,1.425918e+00,1.854769e-09,5.564308e-09,1.425918e+00,1.425918e+00,0.000000,1.000000
MAP,4.4620,1.424171e+00,3.460884e-09,1.038265e-08,1.424171e+00,1.424171e+00,0.000000,1.000000
MAP,4.5741,1.422338e+00,6.354842e-09,1.906453e-08,1.422338e+00,1.422338e+00,0.000000,1.000000
MAP,4.6890,1.420415e+00,1.148728e-08,3.446185e-08,1.420415e+00,1.420415e+00,0.000000,1.000000
