chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
109.7298,10.9730,75.431201,1.957525,1.531082e-04,5.8999,0,,1.264476e+01,7.570886e+00,5.614556e+00,4.218745e+00,3.671260e+00,3.208561e+00,2.525836e-01,1.971167e-01,1.556910e-02,1.282981e-02,1.078143e-02,2.526320e-04
110.0091,11.0009,56.898660,0.905358,2.965315e-05,1.8636,0,,1.264425e+01,3.716404e+00,2.254358e+00,1.473269e+00,1.213100e+00,1.045137e+00,5.899240e-02,4.655596e-02,3.121113e-03,2.438609e-03,1.938229e-03,3.377268e-05
110.0954,11.0095,65.512856,0.124647,3.025576e-06,1.5902,0,,1.250113e+01,1.952281e+00,1.087429e+00,6.888482e-01,5.735534e-01,4.800648e-01,1.363805e-02,9.755211e-03,1.777075e-04,1.294676e-04,9.439283e-05,7.452060e-07
110.2055,11.0205,56.898660,0.582715,1.544685e-05,1.5083,0,,1.258446e+01,2.681732e+00,1.546172e+00,9.992547e-01,8.127012e-01,6.776775e-01,3.807283e-02,3.020786e-02,1.513754e-03,1.157044e-03,9.019474e-04,1.341791e-05
110.2160,11.0216,42.919343,0.905358,2.871248e-05,1.3611,0,,1.268405e+01,4.329522e+00,2.684053e+00,1.772007e+00,1.515051e+00,1.277299e+00,7.290178e-02,5.883091e-02,4.444676e-03,3.525942e-03,2.841248e-03,5.817245e-05
110.3857,11.0386,37.275937,4.232476,1.282658e-03,11.2965,0,,9.636357e+00,9.648441e+00,1.049922e+01,1.079538e+01,1.075813e+01,1.063214e+01,3.587354e+00,3.235915e+00,4.408069e-01,3.725072e-01,3.111399e-01,2.130107e-02
110.6986,11.0699,21.209509,1.957525,1.445022e-04,1.5657,0,,1.241054e+01,9.232305e+00,8.115549e+00,7.120950e+00,6.654029e+00,6.213097e+00,8.003398e-01,6.455067e-01,5.095460e-02,4.119791e-02,3.464432e-02,2.140215e-03
110.7610,11.0761,86.851137,2.185488,2.083877e-04,8.2813,0,,1.270581e+01,7.746026e+00,5.899751e+00,4.533812e+00,3.981969e+00,3.509996e+00,3.166582e-01,2.538062e-01,2.006568e-02,1.652324e-02,1.373597e-02,3.155277e-04
110.7831,11.0783,49.417134,1.259921,5.448307e-05,2.1370,0,,1.274281e+01,5.720024e+00,3.827229e+00,2.666025e+00,2.251807e+00,1.917620e+00,1.198149e-01,9.524087e-02,7.242937e-03,5.965550e-03,4.998464e-03,1.156820e-04
110.8434,11.0843,86.851137,1.957525,1.548717e-04,6.8713,0,,1.273638e+01,7.068332e+00,5.044456e+00,3.740509e+00,3.350318e+00,2.928864e+00,2.218062e-01,1.765320e-01,1.373033e-02,1.115377e-02,9.018577e-03,1.926714e-04
111.1475,11.1147,32.374575,1.570455,8.817917e-05,1.8178,0,,1.265905e+01,8.362520e+00,6.498304e+00,5.041577e+00,4.453102e+00,3.992797e+00,3.115636e-01,2.455842e-01,1.887870e-02,1.543821e-02,1.302152e-02,5.436893e-04
111.2376,11.1238,65.512856,0.375053,9.538562e-06,1.6662,0,,1.260062e+01,2.190671e+00,1.217151e+00,7.827644e-01,6.503469e-01,5.371001e-01,3.023377e-02,2.358061e-02,7.057595e-04,5.270658e-04,4.026207e-04,4.341218e-06
111.5167,11.1517,37.275937,1.406644,6.923942e-05,1.8348,0,,1.274440e+01,7.411527e+00,5.354125e+00,3.985942e+00,3.457379e+00,3.015532e+00,2.075332e-01,1.655130e-01,1.255873e-02,1.033106e-02,8.676578e-03,2.929780e-04
111.6106,11.1611,56.898660,0.300892,7.042951e-06,1.3318,0,,1.261655e+01,2.131073e+00,1.198381e+00,7.533226e-01,6.252327e-01,5.233936e-01,2.925376e-02,2.220394e-02,6.327794e-04,4.713020e-04,3.598633e-04,3.409379e-06
112.0198,11.2020,100.000000,2.439998,2.933282e-04,12.0217,0,,1.277915e+01,7.928600e+00,5.995801e+00,4.713436e+00,4.177427e+00,3.917716e+00,4.187892e-01,3.379667e-01,2.761081e-02,2.278515e-02,1.868816e-02,4.212966e-04
112.5495,11.2550,56.898660,0.155369,3.536305e-06,1.2951,0,,1.265174e+01,1.999116e+00,1.112579e+00,7.069618e-01,5.797758e-01,4.885080e-01,1.877601e-02,1.368245e-02,2.763175e-04,2.014549e-04,1.562121e-04,1.331453e-06
112.6634,11.2663,56.898660,0.193663,4.449229e-06,1.3072,0,,1.266453e+01,2.039851e+00,1.130404e+00,7.247898e-01,5.942856e-01,4.986749e-01,2.235523e-02,1.650122e-02,3.687091e-04,2.701799e-04,2.072080e-04,1.799924e-06
113.4097,11.3410,65.512856,0.521934,1.412621e-05,1.7731,0,,1.275119e+01,2.483870e+00,1.403888e+00,8.951023e-01,7.308458e-01,6.180213e-01,3.444185e-02,2.737124e-02,1.105463e-03,8.358294e-04,6.453964e-04,8.414701e-06
113.5860,11.3586,49.417134,1.010791,3.570802e-05,1.7457,0,,1.288353e+01,4.565668e+00,2.847250e+00,1.935101e+00,1.614658e+00,1.361393e+00,7.944999e-02,6.275548e-02,4.729569e-03,3.745706e-03,3.013742e-03,6.068982e-05
113.8266,11.3827,86.851137,1.753341,1.191058e-04,5.8999,0,,1.291988e+01,6.352336e+00,4.388451e+00,3.218160e+00,2.756983e+00,2.376233e+00,1.642599e-01,1.309438e-01,9.890342e-03,7.828119e-03,6.294770e-03,1.259000e-04
114.0064,11.4006,86.851137,1.406644,7.312512e-05,4.5150,0,,1.292152e+01,4.953540e+00,3.219724e+00,2.194209e+00,1.833583e+00,1.600744e+00,9.577684e-02,7.662020e-02,5.201508e-03,4.068024e-03,3.236096e-03,5.664776e-05
114.1531,11.4153,21.209509,2.439998,2.504727e-04,2.1772,0,,1.228634e+01,9.851599e+00,9.067857e+00,8.404234e+00,8.072850e+00,7.737708e+00,1.429678e+00,1.190310e+00,9.842056e-02,7.985249e-02,6.758489e-02,4.322563e-03
114.2486,11.4249,37.275937,1.570455,8.975147e-05,2.1303,0,,1.284195e+01,8.358939e+00,6.325016e+00,4.798686e+00,4.263480e+00,3.762101e+00,2.747571e-01,2.224289e-01,1.683177e-02,1.389838e-02,1.167065e-02,4.353820e-04
114.6177,11.4618,100.000000,1.753341,1.231299e-04,7.0226,0,,1.297577e+01,5.895584e+00,4.008042e+00,2.935214e+00,2.532328e+00,2.174482e+00,1.504444e-01,1.209776e-01,8.593723e-03,6.750225e-03,5.390657e-03,9.891413e-05
114.9467,11.4947,65.512856,0.155369,3.806650e-06,1.6051,0,,1.278978e+01,1.994388e+00,1.118784e+00,7.083516e-01,5.842945e-01,4.922132e-01,1.688256e-02,1.220907e-02,2.350567e-04,1.786335e-04,1.331015e-04,9.670887e-07
115.1253,11.5125,56.898660,1.957525,1.577677e-04,4.5858,0,,1.281713e+01,9.259413e+00,7.055186e+00,5.533513e+00,4.888477e+00,4.331981e+00,3.582431e-01,2.812950e-01,2.195665e-02,1.808444e-02,1.524910e-02,4.721884e-04
115.4621,11.5462,75.431201,1.753341,1.181165e-04,5.0815,0,,1.299354e+01,6.963123e+00,4.868358e+00,3.537170e+00,3.030737e+00,2.710135e+00,1.845383e-01,1.500322e-01,1.148410e-02,9.433845e-03,7.639005e-03,1.664156e-04
115.5058,11.5506,75.431201,0.100000,2.653836e-06,2.0018,0,,1.281774e+01,1.991432e+00,1.124115e+00,7.150828e-01,5.913314e-01,4.959136e-01,9.846345e-03,6.934627e-03,1.066600e-04,7.315810e-05,4.992834e-05,3.976750e-07
115.5341,11.5534,56.898660,0.650575,1.818225e-05,1.5902,0,,1.291102e+01,2.961101e+00,1.678585e+00,1.095445e+00,9.190176e-01,7.618400e-01,4.249738e-02,3.369792e-02,1.831366e-03,1.407071e-03,1.101840e-03,1.631581e-05
115.5408,11.5541,56.898660,0.810922,2.519203e-05,1.7676,0,,1.294722e+01,3.447241e+00,2.053586e+00,1.321930e+00,1.119286e+00,9.418409e-01,5.259927e-02,4.182595e-02,2.630257e-03,2.043246e-03,1.615649e-03,2.653690e-05
116.2450,11.6245,100.000000,3.041385,6.152848e-04,20.2304,0,,1.291039e+01,8.930936e+00,7.279661e+00,5.883174e+00,5.460806e+00,4.972556e+00,9.313818e-01,7.872459e-01,7.663918e-02,6.376359e-02,5.339948e-02,1.498500e-03
116.5263,11.6526,56.898660,0.241395,5.597830e-06,1.3195,0,,1.289291e+01,2.068313e+00,1.156315e+00,7.364085e-01,6.074000e-01,5.095160e-01,2.592560e-02,1.940118e-02,4.880301e-04,3.599012e-04,2.736791e-04,2.245427e-06
116.7700,11.6770,37.275937,1.259921,5.544688e-05,1.6404,0,,1.306526e+01,6.805610e+00,4.715554e+00,3.426940e+00,2.939212e+00,2.538114e+00,1.662329e-01,1.298262e-01,9.973838e-03,8.265970e-03,6.919770e-03,2.113051e-04
116.8251,11.6825,100.000000,1.570455,9.677903e-05,6.1625,0,,1.309199e+01,5.337296e+00,3.572823e+00,2.481341e+00,2.086836e+00,1.839651e+00,1.173122e-01,9.272594e-02,6.238071e-03,4.870887e-03,3.869201e-03,6.724126e-05
116.9938,11.6994,65.512856,0.193663,4.789365e-06,1.6202,0,,1.291286e+01,2.035169e+00,1.141153e+00,7.288187e-01,5.988262e-01,4.980872e-01,2.042279e-02,1.494965e-02,3.153554e-04,2.283859e-04,1.722512e-04,1.588262e-06
117.4109,11.7411,75.431201,0.467492,1.324399e-05,2.1370,0,,1.296905e+01,2.376402e+00,1.319516e+00,8.381411e-01,6.930016e-01,5.869289e-01,3.260519e-02,2.596756e-02,8.254119e-04,6.181349e-04,4.733365e-04,5.475585e-06
117.4180,11.7418,56.898660,0.726337,2.140205e-05,1.6766,0,,1.303612e+01,3.160705e+00,1.872650e+00,1.218911e+00,1.007049e+00,8.352325e-01,4.725520e-02,3.761481e-02,2.201866e-03,1.700896e-03,1.338281e-03,2.078807e-05
117.6288,11.7629,100.000000,3.395568,9.317800e-04,27.4411,0,,1.289674e+01,9.351429e+00,7.109867e+00,6.327712e+00,5.757660e+00,5.246169e+00,1.335731e+00,1.121802e+00,1.369701e-01,1.146347e-01,9.635147e-02,3.063013e-03
117.6946,11.7695,32.374575,1.128502,4.430779e-05,1.2711,0,,1.312623e+01,6.473716e+00,4.442746e+00,3.203923e+00,2.742674e+00,2.365126e+00,1.495176e-01,1.201455e-01,9.109043e-03,7.560251e-03,6.335154e-03,1.994052e-04
117.8725,11.7872,65.512856,0.241395,6.025775e-06,1.6354,0,,1.296946e+01,2.080423e+00,1.178175e+00,7.434087e-01,6.107865e-01,5.135875e-01,2.409106e-02,1.786914e-02,4.147804e-04,3.082126e-04,2.309445e-04,2.032508e-06
118.5741,11.8574,28.117687,1.570455,8.965019e-05,1.6051,0,,1.304283e+01,8.728077e+00,6.970735e+00,5.538531e+00,4.943651e+00,4.420752e+00,3.686430e-01,2.975653e-01,2.230392e-02,1.850263e-02,1.544913e-02,7.199471e-04
118.5934,11.8593,24.420531,1.753341,1.145288e-04,1.5952,0,,1.294151e+01,9.199403e+00,7.790295e+00,6.536520e+00,5.976220e+00,5.463155e+00,5.470902e-01,4.458333e-01,3.407385e-02,2.797828e-02,2.337491e-02,1.279072e-03
118.6926,11.8693,32.374575,1.406644,7.061381e-05,1.6252,0,,1.312192e+01,7.960694e+00,5.931536e+00,4.455629e+00,3.934783e+00,3.460012e+00,2.467956e-01,1.977611e-01,1.505631e-02,1.243760e-02,1.044781e-02,3.970845e-04
118.8685,11.8869,65.512856,0.300892,7.581374e-06,1.6507,0,,1.303169e+01,2.137735e+00,1.201423e+00,7.675920e-01,6.205115e-01,5.218078e-01,2.766626e-02,2.080928e-02,5.454020e-04,4.060413e-04,3.082793e-04,2.619968e-06
118.9046,11.8905,24.420531,2.185488,1.942424e-04,2.1705,0,,1.271022e+01,9.884517e+00,8.957610e+00,8.027745e+00,7.566100e+00,7.112467e+00,9.881922e-01,7.987854e-01,6.349791e-02,5.243720e-02,4.403070e-02,2.657312e-03
119.0714,11.9071,100.000000,1.406644,7.750057e-05,5.5096,0,,1.320654e+01,4.777538e+00,3.087253e+00,2.082456e+00,1.799590e+00,1.535475e+00,9.321903e-02,7.458698e-02,4.667892e-03,3.623807e-03,2.863797e-03,4.694291e-05
119.3706,11.9371,42.919343,0.726337,2.033993e-05,1.2019,0,,1.317248e+01,3.673243e+00,2.171913e+00,1.439857e+00,1.197759e+00,9.990955e-01,5.700244e-02,4.506595e-02,3.127969e-03,2.452020e-03,1.954643e-03,3.535512e-05
119.9737,11.9974,100.000000,1.259921,6.283947e-05,4.9876,0,,1.323935e+01,4.248135e+00,2.692104e+00,1.819731e+00,1.522358e+00,1.274030e+00,7.682169e-02,6.116453e-02,3.556997e-03,2.745969e-03,2.159342e-03,3.320587e-05
120.0660,12.0066,42.919343,1.128502,4.463468e-05,1.6976,0,,1.326319e+01,5.712380e+00,3.781793e+00,2.620013e+00,2.209898e+00,1.880236e+00,1.137702e-01,9.059625e-02,6.977438e-03,5.752484e-03,4.860893e-03,1.151270e-04
121.0619,12.1062,75.431201,2.185488,2.165280e-04,7.4734,0,,1.318167e+01,9.028672e+00,6.987089e+00,5.405779e+00,4.836945e+00,4.300133e+00,3.953063e-01,3.182676e-01,2.484911e-02,2.056339e-02,1.729875e-02,4.544696e-04
121.1901,12.1190,24.420531,1.406644,7.075389e-05,1.2283,0,,1.323075e+01,8.331880e+00,6.542912e+00,5.144853e+00,4.574993e+00,4.078526e+00,3.325405e-01,2.681957e-01,2.004539e-02,1.646407e-02,1.389838e-02,6.578757e-04
121.2723,12.1272,56.898660,0.418729,1.043031e-05,1.4173,0,,1.319173e+01,2.419647e+00,1.368224e+00,8.674226e-01,7.197507e-01,5.965308e-01,3.348853e-02,2.662276e-02,1.001436e-03,7.547844e-04,5.812139e-04,7.350628e-06
121.3236,12.1324,24.420531,1.570455,9.001866e-05,1.3998,0,,1.317104e+01,8.857491e+00,7.230474e+00,5.871109e+00,5.292354e+00,4.776143e+00,4.321431e-01,3.434032e-01,2.593900e-02,2.162236e-02,1.811269e-02,9.203487e-04
121.4532,12.1453,24.420531,3.790997,8.214028e-04,5.2912,0,,1.087110e+01,9.399955e+00,9.208128e+00,9.274135e+00,9.306328e+00,9.312305e+00,3.736972e+00,3.232582e+00,3.676101e-01,3.017827e-01,2.566121e-01,1.672128e-02
122.9121,12.2912,75.431201,0.124647,3.338944e-06,2.0206,0,,1.324041e+01,2.057080e+00,1.148916e+00,7.322169e-01,6.022491e-01,5.071515e-01,1.259569e-02,8.952196e-03,1.491283e-04,1.065569e-04,7.764827e-05,5.754201e-07
122.9882,12.2988,21.209509,1.570455,9.067025e-05,1.2245,0,,1.323472e+01,8.980739e+00,7.454140e+00,6.174829e+00,5.618906e+00,5.116191e+00,4.971194e-01,4.044699e-01,3.076781e-02,2.527838e-02,2.125454e-02,1.171155e-03
123.0524,12.3052,65.512856,0.582715,1.662774e-05,1.8694,0,,1.331382e+01,2.691595e+00,1.537664e+00,9.878439e-01,8.241958e-01,6.860000e-01,3.818668e-02,3.048358e-02,1.355143e-03,1.029341e-03,7.980186e-04,1.103563e-05
123.0746,12.3075,75.431201,0.155369,4.200917e-06,2.0395,0,,1.325506e+01,2.107998e+00,1.175679e+00,7.483921e-01,6.173004e-01,5.178749e-01,1.580480e-02,1.134822e-02,2.174835e-04,1.562711e-04,1.155128e-04,8.990893e-07
124.2467,12.4247,86.851137,1.570455,9.567702e-05,5.2912,0,,1.349815e+01,5.887282e+00,3.909417e+00,2.795386e+00,2.390156e+00,2.039844e+00,1.325474e-01,1.045380e-01,7.564798e-03,5.951605e-03,4.759833e-03,8.895813e-05
124.6195,12.4619,49.417134,0.467492,1.140543e-05,1.2056,0,,1.339500e+01,2.656888e+00,1.515779e+00,9.643728e-01,7.895103e-01,6.703342e-01,3.727522e-02,2.948827e-02,1.383817e-03,1.053952e-03,8.190192e-04,1.187554e-05
125.7261,12.5726,28.117687,1.259921,5.677990e-05,1.2672,0,,1.352306e+01,7.735486e+00,5.694483e+00,4.247667e+00,3.735094e+00,3.277064e+00,2.310909e-01,1.851220e-01,1.393827e-02,1.147851e-02,9.655026e-03,3.781074e-04
125.8986,12.5899,86.851137,2.724146,4.337241e-04,13.8280,0,,1.332638e+01,9.945044e+00,8.046893e+00,6.501607e+00,5.869750e+00,5.423837e+00,7.766886e-01,6.356620e-01,5.542380e-02,4.590995e-02,3.841835e-02,1.103042e-03
125.9742,12.5974,65.512856,0.111645,2.830615e-06,1.6610,0,,1.341379e+01,2.110548e+00,1.183006e+00,7.529887e-01,6.200129e-01,5.227300e-01,1.339211e-02,9.531174e-03,1.654719e-04,1.185579e-04,8.256836e-05,6.168415e-07
126.2538,12.6254,49.417134,0.905358,3.033598e-05,1.6558,0,,1.357509e+01,4.324153e+00,2.627735e+00,1.764716e+00,1.475606e+00,1.238278e+00,7.089994e-02,5.619393e-02,4.048563e-03,3.187281e-03,2.550572e-03,4.798039e-05
126.6593,12.6659,75.431201,0.193663,5.285415e-06,2.0587,0,,1.345718e+01,2.140563e+00,1.188424e+00,7.658504e-01,6.271603e-01,5.275623e-01,1.940816e-02,1.409514e-02,2.743842e-04,2.063640e-04,1.614953e-04,1.220562e-06
126.8256,12.6826,37.275937,1.010791,3.656649e-05,1.3485,0,,1.363086e+01,5.647214e+00,3.707828e+00,2.558910e+00,2.156665e+00,1.834213e+00,1.106826e-01,8.814610e-02,6.719166e-03,5.545234e-03,4.654372e-03,1.145351e-04
128.4529,12.8453,100.000000,2.724146,4.469851e-04,16.4083,0,,1.360985e+01,8.774970e+00,7.060797e+00,5.723622e+00,5.148885e+00,4.645030e+00,7.052060e-01,5.811174e-01,5.099797e-02,4.218233e-02,3.546568e-02,8.817007e-04
128.7039,12.8704,65.512856,0.418729,1.122769e-05,1.7566,0,,1.359934e+01,2.401029e+00,1.373692e+00,8.728833e-01,7.217058e-01,5.968931e-01,3.364605e-02,2.682832e-02,8.782888e-04,6.584635e-04,5.047062e-04,5.810218e-06
129.6897,12.9690,75.431201,0.375053,1.052650e-05,2.1171,0,,1.364076e+01,2.333886e+00,1.286461e+00,8.207957e-01,6.798138e-01,5.722477e-01,3.091922e-02,2.337525e-02,6.418722e-04,4.770838e-04,3.636959e-04,3.198860e-06
129.9257,12.9926,65.512856,0.650575,1.957226e-05,1.9709,0,,1.370505e+01,2.988268e+00,1.710990e+00,1.107201e+00,9.091988e-01,7.726124e-01,4.228553e-02,3.392715e-02,1.651943e-03,1.260898e-03,9.816971e-04,1.445522e-05
129.9907,12.9991,28.117687,3.790997,8.924879e-04,6.6196,0,,1.115761e+01,9.790240e+00,1.002121e+01,1.028132e+01,1.032786e+01,1.031113e+01,3.760818e+00,3.213741e+00,3.751852e-01,3.076365e-01,2.608249e-01,1.714961e-02
130.0315,13.0031,28.117687,1.753341,1.195083e-04,1.9165,0,,1.352139e+01,9.772520e+00,8.170667e+00,6.739072e+00,6.111277e+00,5.543454e+00,5.246026e-01,4.169868e-01,3.209105e-02,2.641228e-02,2.234127e-02,1.107705e-03
130.4888,13.0489,56.898660,0.111645,2.629587e-06,1.3401,0,,1.365895e+01,2.100840e+00,1.168656e+00,7.522468e-01,6.195786e-01,5.191299e-01,1.521286e-02,1.089758e-02,2.031332e-04,1.439764e-04,1.047349e-04,8.410796e-07
131.3323,13.1332,65.512856,0.726337,2.303821e-05,2.0780,0,,1.379709e+01,3.261402e+00,1.910036e+00,1.211706e+00,1.017979e+00,8.518031e-01,4.722576e-02,3.789967e-02,2.001939e-03,1.535864e-03,1.201141e-03,1.774783e-05
131.8128,13.1813,65.512856,1.957525,1.661707e-04,5.5613,0,,1.374820e+01,9.233384e+00,7.015407e+00,5.346975e+00,4.738434e+00,4.183330e+00,3.345128e-01,2.690666e-01,2.099645e-02,1.739261e-02,1.460246e-02,3.963433e-04
131.8524,13.1852,32.374575,1.259921,5.779233e-05,1.4850,0,,1.385007e+01,7.683201e+00,5.503329e+00,4.068760e+00,3.522252e+00,3.067489e+00,2.074369e-01,1.624007e-01,1.249744e-02,1.033234e-02,8.654863e-03,3.012000e-04
131.8655,13.1865,49.417134,0.521934,1.342516e-05,1.2711,0,,1.380339e+01,2.926318e+00,1.686945e+00,1.058645e+00,8.879215e-01,7.408579e-01,4.120040e-02,3.299264e-02,1.681414e-03,1.287026e-03,1.004524e-03,1.479744e-05
131.9385,13.1939,42.919343,1.259921,5.785761e-05,1.9709,0,,1.388461e+01,6.865855e+00,4.712311e+00,3.330264e+00,2.855984e+00,2.453432e+00,1.566829e-01,1.220489e-01,9.420253e-03,7.794247e-03,6.556209e-03,1.739143e-04
132.1195,13.2120,56.898660,0.335932,8.290150e-06,1.4041,0,,1.377685e+01,2.393340e+00,1.331268e+00,8.561285e-01,6.949865e-01,5.833528e-01,3.281829e-02,2.588965e-02,7.900265e-04,5.906259e-04,4.515972e-04,5.077541e-06
132.2522,13.2252,49.417134,1.128502,4.628645e-05,2.0269,0,,1.391652e+01,5.652446e+00,3.624075e+00,2.472778e+00,2.124848e+00,1.806134e+00,1.076055e-01,8.525822e-02,6.525479e-03,5.301640e-03,4.288941e-03,9.234824e-05
132.2795,13.2279,100.000000,2.185488,2.319923e-04,10.6151,0,,1.389021e+01,7.904872e+00,5.878995e+00,4.437221e+00,4.081729e+00,3.616348e+00,3.357451e-01,2.685392e-01,2.155802e-02,1.718488e-02,1.387685e-02,2.910088e-04
132.5800,13.2580,37.275937,1.128502,4.609062e-05,1.5224,0,,1.392648e+01,6.526579e+00,4.423960e+00,3.106480e+00,2.656387e+00,2.278405e+00,1.404487e-01,1.123162e-01,8.595250e-03,7.096430e-03,5.975271e-03,1.633885e-04
132.7984,13.2798,75.431201,0.300892,8.366600e-06,2.0974,0,,1.380005e+01,2.263304e+00,1.259884e+00,7.993909e-01,6.582973e-01,5.548445e-01,2.719143e-02,2.026911e-02,4.919310e-04,3.644897e-04,2.769799e-04,2.299056e-06
133.0278,13.3028,21.209509,3.790997,8.171176e-04,4.5715,0,,1.113786e+01,9.771021e+00,9.308936e+00,9.169380e+00,9.153404e+00,9.143367e+00,4.130742e+00,3.575677e+00,4.196447e-01,3.524333e-01,2.947460e-01,1.895834e-02
133.1058,13.3106,65.512856,0.139163,3.561359e-06,1.6766,0,,1.380360e+01,2.156081e+00,1.207240e+00,7.705949e-01,6.362985e-01,5.343100e-01,1.675581e-02,1.204938e-02,2.308841e-04,1.695169e-04,1.233732e-04,9.190847e-07
133.2363,13.3236,86.851137,2.439998,3.144168e-04,11.1916,0,,1.380444e+01,9.397476e+00,7.436005e+00,5.854622e+00,5.314133e+00,4.769221e+00,5.475723e-01,4.448894e-01,3.642851e-02,3.012908e-02,2.533270e-02,6.467944e-04
134.4502,13.4450,65.512856,0.335932,8.923919e-06,1.7403,0,,1.389953e+01,2.360897e+00,1.339700e+00,8.549118e-01,6.922664e-01,5.838402e-01,3.231440e-02,2.447849e-02,6.846930e-04,5.094438e-04,3.882751e-04,3.611334e-06
134.5121,13.4512,75.431201,0.241395,6.649883e-06,2.0780,0,,1.388505e+01,2.187467e+00,1.227097e+00,7.882507e-01,6.454206e-01,5.406858e-01,2.327135e-02,1.711409e-02,3.710086e-04,2.762376e-04,2.044248e-04,1.865908e-06
134.7266,13.4727,100.000000,2.439998,3.230236e-04,13.2387,0,,1.396608e+01,8.657088e+00,6.571469e+00,5.197758e+00,4.617883e+00,4.360956e+00,4.991989e-01,4.040951e-01,3.344543e-02,2.760577e-02,2.264515e-02,5.108590e-04
135.6623,13.5662,56.898660,0.467492,1.227736e-05,1.4943,0,,1.398705e+01,2.711516e+00,1.533292e+00,9.781854e-01,7.993270e-01,6.757488e-01,3.724533e-02,2.963943e-02,1.232356e-03,9.329504e-04,7.211834e-04,9.680217e-06
135.7641,13.5764,49.417134,0.810922,2.577213e-05,1.5705,0,,1.406775e+01,4.072248e+00,2.463754e+00,1.610208e+00,1.326780e+00,1.141333e+00,6.348726e-02,5.073448e-02,3.441788e-03,2.693577e-03,2.144026e-03,3.784077e-05
136.1495,13.6149,56.898660,0.139163,3.308434e-06,1.3527,0,,1.396502e+01,2.168897e+00,1.205252e+00,7.726419e-01,6.319079e-01,5.306987e-01,1.877398e-02,1.359902e-02,2.621159e-04,1.984666e-04,1.507519e-04,1.116923e-06
136.3273,13.6327,100.000000,3.041385,6.775738e-04,22.2785,0,,1.393368e+01,9.470402e+00,7.743115e+00,6.258955e+00,5.828204e+00,5.308480e+00,1.069277e+00,9.107396e-01,9.244979e-02,7.698917e-02,6.451901e-02,1.816437e-03
136.4411,13.6441,56.898660,1.010791,3.843784e-05,2.1637,0,,1.412150e+01,4.697965e+00,2.876379e+00,1.942489e+00,1.626677e+00,1.365458e+00,7.898292e-02,6.331173e-02,4.460884e-03,3.506051e-03,2.801452e-03,5.202281e-05
136.5947,13.6595,100.000000,3.395568,1.026110e-03,30.2191,0,,1.383809e+01,9.816925e+00,7.405322e+00,6.668055e+00,6.065489e+00,5.521920e+00,1.490060e+00,1.258408e+00,1.641487e-01,1.376534e-01,1.158675e-01,3.710821e-03
137.0786,13.7079,75.431201,1.957525,1.686083e-04,6.4971,0,,1.408324e+01,8.570955e+00,6.416558e+00,4.860403e+00,4.244213e+00,3.721032e+00,3.047568e-01,2.380510e-01,1.887575e-02,1.555550e-02,1.307247e-02,3.063660e-04
137.0859,13.7086,65.512856,0.173462,4.480750e-06,1.6923,0,,1.401862e+01,2.214190e+00,1.239175e+00,7.863979e-01,6.510109e-01,5.428657e-01,2.051021e-02,1.492065e-02,2.948919e-04,2.188443e-04,1.723319e-04,1.356193e-06
137.3403,13.7340,21.209509,1.753341,1.208681e-04,1.4621,0,,1.383579e+01,9.954730e+00,8.567099e+00,7.339802e+00,6.780310e+00,6.259464e+00,7.080874e-01,5.621201e-01,4.421149e-02,3.641464e-02,3.050756e-02,1.771402e-03
137.7374,13.7737,86.851137,1.957525,1.705503e-04,7.5669,0,,1.415878e+01,7.977121e+00,5.742011e+00,4.294297e+00,3.866870e+00,3.392153e+00,2.675831e-01,2.131837e-01,1.664627e-02,1.352321e-02,1.093480e-02,2.336497e-04
138.3863,13.8386,28.117687,1.406644,7.429091e-05,1.4850,0,,1.411173e+01,8.882469e+00,6.833954e+00,5.270500e+00,4.645685e+00,4.151072e+00,3.200365e-01,2.524522e-01,1.916017e-02,1.583141e-02,1.335766e-02,5.674124e-04
138.4132,13.8413,37.275937,0.905358,3.058586e-05,1.2593,0,,1.423333e+01,5.343820e+00,3.382403e+00,2.291485e+00,1.915206e+00,1.661921e+00,9.653137e-02,7.661066e-02,5.866966e-03,4.837052e-03,3.964261e-03,8.884647e-05
138.6002,13.8600,65.512856,1.753341,1.270028e-04,4.7454,0,,1.417169e+01,8.339500e+00,6.090085e+00,4.520559e+00,3.915442e+00,3.407701e+00,2.475128e-01,1.977763e-01,1.538057e-02,1.268591e-02,1.064227e-02,2.577130e-04
138.6183,13.8618,56.898660,0.173462,4.162531e-06,1.3654,0,,1.409945e+01,2.227355e+00,1.224744e+00,7.851291e-01,6.527304e-01,5.432328e-01,2.263372e-02,1.659770e-02,3.514630e-04,2.598492e-04,1.928858e-04,1.835683e-06
139.1094,13.9109,49.417134,0.582715,1.580255e-05,1.3401,0,,1.419815e+01,3.230396e+00,1.833916e+00,1.196203e+00,9.744901e-01,8.322142e-01,4.593058e-02,3.646607e-02,2.030716e-03,1.562560e-03,1.225203e-03,1.823616e-05
