chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1100,sigma_m_1200,sigma_m_1500,sigma_m_4700
437.4612,43.7461,42.919343,0.467492,1.538992e-05,1.4129,0,,2.510890e+01,5.492960e+00,3.180852e+00,2.004591e+00,1.681453e+00,1.404562e+00,7.822575e-02,6.192490e-02,2.489468e-03,1.945489e-03,1.017596e-03,2.872170e-05
437.6472,43.7647,42.919343,0.269506,7.809821e-06,1.2437,0,,2.510693e+01,4.291016e+00,2.447181e+00,1.551943e+00,1.282475e+00,1.059757e+00,6.009079e-02,4.787207e-02,1.152404e-03,8.828168e-04,4.416615e-04,1.016410e-05
439.3747,43.9375,42.919343,0.173462,4.872672e-06,1.2056,0,,2.514832e+01,4.088516e+00,2.272987e+00,1.441517e+00,1.186950e+00,9.941670e-01,4.912942e-02,3.665245e-02,6.608004e-04,5.030286e-04,2.428580e-04,4.221686e-06
441.1553,44.1155,100.000000,0.582715,2.915388e-05,5.0031,0,,2.521279e+01,5.272503e+00,3.001677e+00,1.953904e+00,1.590912e+00,1.350007e+00,7.653091e-02,6.020402e-02,1.361961e-03,1.040936e-03,5.164879e-04,1.147107e-05
441.1924,44.1192,86.851137,1.010791,6.412190e-05,5.5096,0,,2.518913e+01,8.123618e+00,4.949186e+00,3.375677e+00,2.785739e+00,2.411083e+00,1.418303e-01,1.141748e-01,4.815320e-03,3.773650e-03,1.987018e-03,5.600596e-05
441.7650,44.1765,56.898660,0.111645,3.577953e-06,1.8235,0,,2.520754e+01,3.888063e+00,2.163285e+00,1.392591e+00,1.147015e+00,9.610713e-01,2.816498e-02,2.017569e-02,2.665550e-04,1.939042e-04,9.009504e-05,1.557156e-06
442.7248,44.2725,75.431201,1.128502,7.508314e-05,5.0187,0,,2.519938e+01,9.326995e+00,6.036233e+00,4.087955e+00,3.523999e+00,2.979262e+00,1.800147e-01,1.444038e-01,7.299434e-03,5.784982e-03,3.129579e-03,9.716176e-05
443.2265,44.3226,56.898660,0.139163,4.459814e-06,1.8235,0,,2.525113e+01,3.938768e+00,2.189483e+00,1.403791e+00,1.148139e+00,9.642754e-01,3.411530e-02,2.471157e-02,3.606235e-04,2.739366e-04,1.237727e-04,2.029608e-06
445.1369,44.5137,49.417134,0.467492,1.610908e-05,1.7028,0,,2.532594e+01,5.237554e+00,3.003529e+00,1.915648e+00,1.569493e+00,1.333431e+00,7.435598e-02,5.882395e-02,2.102537e-03,1.633867e-03,8.432212e-04,2.369027e-05
445.4114,44.5411,56.898660,0.467492,1.696708e-05,2.0651,0,,2.533230e+01,5.118908e+00,2.909149e+00,1.860469e+00,1.521408e+00,1.286983e+00,7.112963e-02,5.660544e-02,1.781832e-03,1.377379e-03,7.020451e-04,1.848802e-05
445.7913,44.5791,49.417134,0.335932,1.074297e-05,1.5803,0,,2.533977e+01,4.582137e+00,2.551253e+00,1.657954e+00,1.349354e+00,1.136443e+00,6.343785e-02,5.057398e-02,1.322968e-03,1.016051e-03,5.099372e-04,1.164710e-05
447.2062,44.7206,86.851137,0.810922,4.389593e-05,4.7013,0,,2.538264e+01,6.589814e+00,3.937516e+00,2.565266e+00,2.115774e+00,1.808938e+00,1.037663e-01,8.300273e-02,2.918178e-03,2.266566e-03,1.168359e-03,3.226420e-05
447.2141,44.7214,56.898660,0.375053,1.295118e-05,1.9648,0,,2.538066e+01,4.594996e+00,2.635050e+00,1.663563e+00,1.352755e+00,1.149193e+00,6.425659e-02,5.116311e-02,1.298148e-03,9.959941e-04,4.999077e-04,1.132035e-05
448.0223,44.8022,49.417134,0.216216,6.578766e-06,1.5036,0,,2.539544e+01,4.128529e+00,2.311742e+00,1.473521e+00,1.207403e+00,1.013505e+00,5.221681e-02,3.915296e-02,7.416175e-04,5.622254e-04,2.774399e-04,4.752101e-06
448.4570,44.8457,56.898660,0.418729,1.482376e-05,2.0143,0,,2.541743e+01,4.840167e+00,2.748754e+00,1.746185e+00,1.449860e+00,1.202196e+00,6.763993e-02,5.377334e-02,1.524575e-03,1.173982e-03,5.929377e-04,1.484737e-05
449.4130,44.9413,100.000000,0.521934,2.555045e-05,4.8953,0,,2.544536e+01,5.052492e+00,2.896925e+00,1.836933e+00,1.529346e+00,1.292637e+00,7.239689e-02,5.490813e-02,1.155964e-03,8.831712e-04,4.334711e-04,8.237545e-06
449.6918,44.9692,56.898660,0.241395,7.931031e-06,1.8694,0,,2.544277e+01,4.140604e+00,2.317884e+00,1.477027e+00,1.218485e+00,1.022255e+00,5.204188e-02,3.894511e-02,7.224391e-04,5.493659e-04,2.701200e-04,4.507327e-06
451.8936,45.1894,100.000000,0.375053,1.709239e-05,4.5573,0,,2.550695e+01,4.477322e+00,2.501926e+00,1.622038e+00,1.334614e+00,1.116886e+00,5.316223e-02,3.947670e-02,6.832215e-04,5.142317e-04,2.489302e-04,4.455669e-06
453.5746,45.3575,49.417134,0.173462,5.277915e-06,1.5036,0,,2.554886e+01,4.151541e+00,2.304352e+00,1.450642e+00,1.212526e+00,1.012148e+00,4.604824e-02,3.405368e-02,5.684455e-04,4.348274e-04,2.110545e-04,3.745809e-06
453.9049,45.3905,100.000000,0.467492,2.204681e-05,4.7160,0,,2.556794e+01,4.770005e+00,2.721031e+00,1.711761e+00,1.419157e+00,1.195428e+00,6.401921e-02,4.820978e-02,9.505999e-04,7.198717e-04,3.512018e-04,6.093654e-06
455.3679,45.5368,42.919343,0.582715,2.125694e-05,1.5657,0,,2.561291e+01,6.413545e+00,3.780886e+00,2.492437e+00,2.043755e+00,1.716226e+00,9.610294e-02,7.666380e-02,3.612289e-03,2.850022e-03,1.525195e-03,4.624772e-05
455.3996,45.5400,56.898660,0.193663,6.362790e-06,1.8694,0,,2.559998e+01,4.164945e+00,2.309940e+00,1.481625e+00,1.214972e+00,1.019583e+00,4.572043e-02,3.374794e-02,5.525529e-04,4.237687e-04,2.077560e-04,3.681095e-06
455.7139,45.5714,49.417134,0.418729,1.407414e-05,1.6610,0,,2.562279e+01,4.956706e+00,2.813863e+00,1.801460e+00,1.502529e+00,1.248330e+00,7.028972e-02,5.599911e-02,1.810936e-03,1.401445e-03,7.162053e-04,1.878139e-05
455.8272,45.5827,49.417134,0.375053,1.229626e-05,1.6202,0,,2.562388e+01,4.826972e+00,2.713111e+00,1.724241e+00,1.444784e+00,1.198844e+00,6.669111e-02,5.308832e-02,1.551661e-03,1.196102e-03,6.056262e-04,1.508271e-05
455.9954,45.5995,42.919343,0.521934,1.811524e-05,1.4896,0,,2.563067e+01,6.042036e+00,3.454709e+00,2.237323e+00,1.844303e+00,1.574982e+00,8.715382e-02,6.923885e-02,3.017382e-03,2.369070e-03,1.253036e-03,3.565019e-05
456.5451,45.6545,32.374575,0.726337,2.932749e-05,1.3072,0,,2.559717e+01,9.097323e+00,5.664924e+00,3.798205e+00,3.245025e+00,2.744371e+00,1.585468e-01,1.255427e-01,7.784821e-03,6.292264e-03,3.574468e-03,1.339542e-04
457.8938,45.7894,42.919343,0.905358,4.493782e-05,2.1303,0,,2.561008e+01,9.851506e+00,6.262391e+00,4.193706e+00,3.606217e+00,3.052259e+00,1.783562e-01,1.439769e-01,8.636932e-03,6.959774e-03,3.923217e-03,1.424939e-04
458.2411,45.8241,86.851137,0.905358,5.363444e-05,5.1452,0,,2.568119e+01,7.479537e+00,4.583744e+00,2.966088e+00,2.519234e+00,2.119450e+00,1.234633e-01,9.892852e-02,3.842191e-03,2.997268e-03,1.561070e-03,4.412731e-05
459.7503,45.9750,100.000000,1.128502,8.646233e-05,7.6617,0,,2.568762e+01,9.049886e+00,5.678326e+00,3.971552e+00,3.418911e+00,2.881487e+00,1.796442e-01,1.432632e-01,5.952956e-03,4.659230e-03,2.445820e-03,6.890682e-05
460.2080,46.0208,100.000000,0.335932,1.530953e-05,4.5573,0,,2.573753e+01,4.477017e+00,2.498124e+00,1.607223e+00,1.326793e+00,1.107510e+00,4.962275e-02,3.660019e-02,5.969904e-04,4.550556e-04,2.245716e-04,4.000629e-06
460.6875,46.0687,86.851137,1.128502,8.032185e-05,6.1817,0,,2.571312e+01,9.033511e+00,5.900286e+00,4.069490e+00,3.430487e+00,2.890059e+00,1.807201e-01,1.420204e-01,6.585002e-03,5.185375e-03,2.761998e-03,8.170677e-05
462.5339,46.2534,100.000000,0.810922,4.769474e-05,5.8815,0,,2.580872e+01,6.750505e+00,4.017964e+00,2.634088e+00,2.170394e+00,1.848823e+00,1.059668e-01,8.432996e-02,2.629589e-03,2.031770e-03,1.034440e-03,2.716244e-05
464.2370,46.4237,42.919343,0.124647,3.523271e-06,1.2132,0,,2.584338e+01,4.071762e+00,2.263211e+00,1.444881e+00,1.186858e+00,1.001867e+00,4.020196e-02,2.939825e-02,4.436167e-04,3.377858e-04,1.707092e-04,3.096326e-06
464.3352,46.4335,49.417134,0.582715,2.218116e-05,1.8811,0,,2.586125e+01,6.237138e+00,3.569602e+00,2.338532e+00,1.907514e+00,1.630890e+00,9.047901e-02,7.183828e-02,3.078618e-03,2.413943e-03,1.272721e-03,3.592837e-05
468.3360,46.8336,49.417134,0.111645,3.397022e-06,1.5036,0,,2.595404e+01,4.095984e+00,2.262382e+00,1.443648e+00,1.194465e+00,1.004729e+00,3.313135e-02,2.389959e-02,3.448142e-04,2.543024e-04,1.136502e-04,1.794214e-06
468.6333,46.8633,37.275937,0.582715,2.081969e-05,1.3318,0,,2.597485e+01,7.002863e+00,4.184454e+00,2.710946e+00,2.225110e+00,1.913835e+00,1.065620e-01,8.405964e-02,4.381013e-03,3.479147e-03,1.891553e-03,6.036268e-05
472.4777,47.2478,49.417134,0.139163,4.234288e-06,1.5036,0,,2.607086e+01,4.057335e+00,2.268801e+00,1.446486e+00,1.199920e+00,1.001988e+00,3.954562e-02,2.886761e-02,4.287505e-04,3.306116e-04,1.625855e-04,2.869189e-06
473.8601,47.3860,56.898660,0.100000,3.285500e-06,1.8694,0,,2.610403e+01,4.100894e+00,2.271387e+00,1.456216e+00,1.208606e+00,1.009541e+00,2.668158e-02,1.901550e-02,2.384690e-04,1.676980e-04,7.351155e-05,1.301805e-06
475.1945,47.5194,37.275937,0.467492,1.512031e-05,1.2056,0,,2.616294e+01,5.932882e+00,3.481243e+00,2.254117e+00,1.858825e+00,1.538844e+00,8.681562e-02,6.906446e-02,3.087517e-03,2.427396e-03,1.288030e-03,3.720554e-05
475.8132,47.5813,56.898660,0.155369,5.104645e-06,1.8694,0,,2.616189e+01,4.161434e+00,2.317173e+00,1.472714e+00,1.207840e+00,1.017750e+00,3.912376e-02,2.851024e-02,4.197572e-04,3.254837e-04,1.566981e-04,2.774334e-06
476.0025,47.6003,42.919343,0.726337,3.057229e-05,1.8065,0,,2.616243e+01,7.969403e+00,4.783761e+00,3.198592e+00,2.668134e+00,2.230135e+00,1.287221e-01,1.017797e-01,5.539716e-03,4.416021e-03,2.423277e-03,7.987436e-05
477.5977,47.7598,42.919343,0.193663,5.559876e-06,1.2322,0,,2.621725e+01,4.268431e+00,2.372002e+00,1.514216e+00,1.250088e+00,1.049455e+00,5.435559e-02,4.083724e-02,7.868633e-04,5.983813e-04,2.929122e-04,5.043018e-06
480.8495,48.0849,32.374575,0.650575,2.460726e-05,1.2245,0,,2.628482e+01,8.421808e+00,5.148343e+00,3.460458e+00,2.875589e+00,2.416353e+00,1.383440e-01,1.099424e-01,6.498911e-03,5.224351e-03,2.927219e-03,1.039103e-04
481.2007,48.1201,56.898660,0.124647,4.095280e-06,1.8694,0,,2.630663e+01,4.105619e+00,2.303354e+00,1.472088e+00,1.200996e+00,1.009858e+00,3.267022e-02,2.353002e-02,3.334570e-04,2.467589e-04,1.070303e-04,1.793505e-06
483.3867,48.3387,100.000000,0.905358,5.809503e-05,6.4168,0,,2.637348e+01,7.439969e+00,4.551546e+00,3.037754e+00,2.567904e+00,2.158517e+00,1.269974e-01,1.003916e-01,3.464703e-03,2.687922e-03,1.381729e-03,3.800735e-05
484.1952,48.4195,42.919343,0.418729,1.361418e-05,1.3954,0,,2.640633e+01,5.413859e+00,3.072883e+00,1.979971e+00,1.623173e+00,1.378238e+00,7.585803e-02,6.008957e-02,2.213899e-03,1.722473e-03,8.914867e-04,2.513004e-05
484.4453,48.4445,42.919343,0.650575,2.565171e-05,1.6923,0,,2.640322e+01,7.303293e+00,4.380988e+00,2.839506e+00,2.402350e+00,2.006934e+00,1.121673e-01,8.940142e-02,4.544381e-03,3.603656e-03,1.952338e-03,6.121357e-05
484.5316,48.4532,37.275937,0.521934,1.779789e-05,1.2711,0,,2.641408e+01,6.517479e+00,3.835333e+00,2.451287e+00,2.072095e+00,1.740405e+00,9.616002e-02,7.684228e-02,3.712759e-03,2.933396e-03,1.575131e-03,4.804913e-05
485.2158,48.5216,100.000000,1.010791,7.187243e-05,7.1105,0,,2.640276e+01,8.427960e+00,5.324815e+00,3.628215e+00,3.031101e+00,2.533912e+00,1.550874e-01,1.240818e-01,4.683782e-03,3.649325e-03,1.895149e-03,5.373467e-05
485.2542,48.5254,49.417134,0.241395,7.529970e-06,1.5415,0,,2.642652e+01,4.404560e+00,2.419572e+00,1.553752e+00,1.276355e+00,1.074119e+00,5.784403e-02,4.368062e-02,8.817232e-04,6.736567e-04,3.315983e-04,5.781411e-06
485.8461,48.5846,42.919343,0.216216,6.343997e-06,1.2593,0,,2.644467e+01,4.393121e+00,2.487753e+00,1.585663e+00,1.312823e+00,1.081729e+00,5.972451e-02,4.519026e-02,9.300022e-04,7.086842e-04,3.503760e-04,6.386893e-06
486.1272,48.6127,37.275937,0.726337,3.022417e-05,1.5511,0,,2.642024e+01,8.717428e+00,5.348835e+00,3.605608e+00,2.995926e+00,2.542500e+00,1.449472e-01,1.143487e-01,6.728569e-03,5.400753e-03,3.014566e-03,1.055623e-04
486.4095,48.6410,56.898660,0.269506,9.077756e-06,1.9165,0,,2.645835e+01,4.421071e+00,2.489572e+00,1.557723e+00,1.288898e+00,1.084083e+00,5.776149e-02,4.353185e-02,8.649852e-04,6.584927e-04,3.203354e-04,5.621724e-06
486.4436,48.6444,100.000000,0.300892,1.362758e-05,4.5291,0,,2.645533e+01,4.441489e+00,2.505447e+00,1.577729e+00,1.312868e+00,1.098624e+00,4.544656e-02,3.330191e-02,5.158687e-04,3.852900e-04,1.976034e-04,3.611428e-06
493.0733,49.3073,42.919343,0.810922,3.747127e-05,1.9832,0,,2.659710e+01,9.111860e+00,5.625815e+00,3.809986e+00,3.167102e+00,2.690341e+00,1.567110e-01,1.235220e-01,7.093726e-03,5.685230e-03,3.161391e-03,1.088584e-04
493.7213,49.3721,56.898660,0.300892,1.039028e-05,1.9648,0,,2.665824e+01,4.614484e+00,2.601130e+00,1.636867e+00,1.359011e+00,1.137933e+00,6.366903e-02,4.832575e-02,1.025760e-03,7.832077e-04,3.866628e-04,7.420295e-06
494.0746,49.4075,75.431201,1.010791,6.319486e-05,4.7160,0,,2.663105e+01,8.833890e+00,5.560428e+00,3.813110e+00,3.163352e+00,2.683607e+00,1.602037e-01,1.272137e-01,5.981285e-03,4.716396e-03,2.520466e-03,7.599396e-05
495.5556,49.5556,100.000000,0.726337,4.128275e-05,5.6837,0,,2.671108e+01,6.417860e+00,3.788301e+00,2.453953e+00,2.051491e+00,1.708574e+00,9.891592e-02,7.909522e-02,2.207065e-03,1.698778e-03,8.570768e-04,2.127532e-05
496.1176,49.6118,49.417134,0.269506,8.618707e-06,1.5803,0,,2.672225e+01,4.599723e+00,2.592258e+00,1.632740e+00,1.344925e+00,1.135033e+00,6.348048e-02,4.839753e-02,1.047939e-03,7.993242e-04,3.966034e-04,7.923638e-06
496.1998,49.6200,100.000000,0.650575,3.507203e-05,5.3909,0,,2.673103e+01,5.899378e+00,3.489557e+00,2.234583e+00,1.874111e+00,1.556655e+00,8.937655e-02,7.073983e-02,1.775971e-03,1.362026e-03,6.832240e-04,1.555679e-05
497.7633,49.7763,49.417134,0.650575,2.668387e-05,2.0269,0,,2.676584e+01,6.910687e+00,4.135383e+00,2.707414e+00,2.219218e+00,1.863958e+00,1.049121e-01,8.364473e-02,3.880448e-03,3.057357e-03,1.630700e-03,4.866738e-05
497.9308,49.7931,49.417134,0.521934,1.937918e-05,1.8348,0,,2.677548e+01,5.994039e+00,3.480577e+00,2.191745e+00,1.840555e+00,1.537018e+00,8.583951e-02,6.874148e-02,2.681787e-03,2.093134e-03,1.091529e-03,3.083180e-05
499.4645,49.9464,37.275937,0.810922,3.716001e-05,1.7081,0,,2.674351e+01,9.927348e+00,6.266720e+00,4.185735e+00,3.587265e+00,3.034937e+00,1.768735e-01,1.399609e-01,8.593847e-03,6.935610e-03,3.924702e-03,1.447836e-04
503.3600,50.3360,86.851137,1.010791,6.739413e-05,5.7908,0,,2.688008e+01,8.813591e+00,5.396971e+00,3.694666e+00,3.052493e+00,2.645103e+00,1.566083e-01,1.260835e-01,5.319216e-03,4.168552e-03,2.194966e-03,6.186691e-05
504.1894,50.4189,49.417134,0.124647,3.888187e-06,1.5415,0,,2.692766e+01,4.247916e+00,2.399836e+00,1.525678e+00,1.260656e+00,1.050012e+00,3.815670e-02,2.768466e-02,4.049220e-04,3.147044e-04,1.423843e-04,2.339128e-06
504.3877,50.4388,49.417134,0.100000,3.119358e-06,1.5415,0,,2.693010e+01,4.259947e+00,2.374233e+00,1.517294e+00,1.250986e+00,1.049114e+00,3.160030e-02,2.267018e-02,3.108702e-04,2.241421e-04,1.014298e-04,1.797639e-06
504.4586,50.4459,37.275937,0.650575,2.535962e-05,1.4530,0,,2.692813e+01,7.996377e+00,4.785956e+00,3.191239e+00,2.660648e+00,2.224961e+00,1.260185e-01,1.010013e-01,5.567816e-03,4.445036e-03,2.448157e-03,8.121683e-05
504.8688,50.4869,42.919343,0.139163,3.995232e-06,1.2322,0,,2.694740e+01,4.200981e+00,2.354660e+00,1.485391e+00,1.238071e+00,1.031726e+00,4.481674e-02,3.298458e-02,5.346357e-04,3.980961e-04,2.033584e-04,3.607787e-06
504.9080,50.4908,49.417134,0.193663,6.041034e-06,1.5415,0,,2.695108e+01,4.339855e+00,2.429733e+00,1.538811e+00,1.266310e+00,1.060068e+00,5.171351e-02,3.850541e-02,6.864746e-04,5.202779e-04,2.486875e-04,4.281450e-06
506.3980,50.6398,42.919343,0.241395,7.193809e-06,1.2790,0,,2.699602e+01,4.591373e+00,2.543779e+00,1.634278e+00,1.357539e+00,1.120272e+00,6.358670e-02,4.904959e-02,1.083642e-03,8.273416e-04,4.107972e-04,8.718883e-06
507.1002,50.7100,56.898660,0.216216,7.282768e-06,1.9165,0,,2.700956e+01,4.392151e+00,2.436051e+00,1.541879e+00,1.293085e+00,1.081354e+00,5.144175e-02,3.822925e-02,6.645984e-04,5.025596e-04,2.424341e-04,4.264773e-06
507.7874,50.7787,37.275937,0.418729,1.325144e-05,1.1797,0,,2.703743e+01,5.879191e+00,3.305255e+00,2.149147e+00,1.801465e+00,1.491110e+00,8.303736e-02,6.580966e-02,2.715446e-03,2.124812e-03,1.114796e-03,3.142058e-05
513.3582,51.3358,49.417134,0.726337,3.210061e-05,2.1840,0,,2.716689e+01,7.790643e+00,4.704740e+00,3.055248e+00,2.591039e+00,2.164209e+00,1.231489e-01,9.698473e-02,4.860248e-03,3.848604e-03,2.077779e-03,6.384331e-05
513.3856,51.3386,100.000000,0.418729,2.011919e-05,4.8048,0,,2.718085e+01,4.891671e+00,2.768985e+00,1.773696e+00,1.465554e+00,1.231007e+00,6.288013e-02,4.701857e-02,8.699189e-04,6.550914e-04,3.223313e-04,5.396788e-06
515.0879,51.5088,42.919343,0.155369,4.530415e-06,1.2515,0,,2.721954e+01,4.316938e+00,2.442720e+00,1.550025e+00,1.272801e+00,1.063436e+00,4.963766e-02,3.677763e-02,6.295581e-04,4.733040e-04,2.294632e-04,4.164346e-06
516.2299,51.6230,100.000000,1.128502,9.087462e-05,8.0527,0,,2.719318e+01,9.737535e+00,6.147935e+00,4.322214e+00,3.728507e+00,3.146746e+00,1.982885e-01,1.581586e-01,6.575726e-03,5.146688e-03,2.701739e-03,7.611690e-05
517.4289,51.7429,100.000000,0.582715,3.064165e-05,5.2584,0,,2.729052e+01,5.790284e+00,3.304111e+00,2.153452e+00,1.754022e+00,1.488898e+00,8.453513e-02,6.650171e-02,1.504505e-03,1.149880e-03,5.705438e-04,1.267178e-05
517.5592,51.7559,86.851137,0.810922,4.613600e-05,4.9412,0,,2.728594e+01,7.199304e+00,4.318601e+00,2.819756e+00,2.327381e+00,1.991172e+00,1.146061e-01,9.167739e-02,3.223588e-03,2.503782e-03,1.290641e-03,3.564121e-05
520.8031,52.0803,42.919343,0.300892,9.279011e-06,1.3236,0,,2.737731e+01,4.942651e+00,2.755246e+00,1.741700e+00,1.457807e+00,1.227741e+00,6.787903e-02,5.418563e-02,1.461310e-03,1.123436e-03,5.652161e-04,1.334018e-05
521.3787,52.1379,56.898660,0.335932,1.189258e-05,2.0143,0,,2.739119e+01,4.894300e+00,2.730203e+00,1.758191e+00,1.427811e+00,1.198843e+00,6.753681e-02,5.327876e-02,1.215466e-03,9.293520e-04,4.637658e-04,1.044930e-05
521.6385,52.1639,86.851137,1.128502,8.442079e-05,6.4971,0,,2.733318e+01,9.745016e+00,6.406146e+00,4.437632e+00,3.746815e+00,3.160451e+00,1.994997e-01,1.568002e-01,7.273987e-03,5.727945e-03,3.051026e-03,9.025791e-05
522.8085,52.2808,42.919343,0.375053,1.208085e-05,1.3825,0,,2.743203e+01,5.286316e+00,3.001147e+00,1.921888e+00,1.602301e+00,1.332178e+00,7.407146e-02,5.910348e-02,1.970080e-03,1.526337e-03,7.821331e-04,2.126370e-05
523.1287,52.3129,49.417134,0.155369,4.846511e-06,1.5415,0,,2.742813e+01,4.265128e+00,2.406564e+00,1.534447e+00,1.262940e+00,1.051868e+00,4.499553e-02,3.305570e-02,5.289817e-04,3.900720e-04,1.996803e-04,3.674688e-06
524.5464,52.4546,42.919343,0.467492,1.617529e-05,1.4850,0,,2.747630e+01,6.054364e+00,3.509281e+00,2.212563e+00,1.856196e+00,1.550701e+00,8.641230e-02,6.840582e-02,2.750038e-03,2.149121e-03,1.124107e-03,3.172778e-05
525.5496,52.5550,49.417134,0.300892,9.864862e-06,1.6202,0,,2.749974e+01,4.876642e+00,2.695926e+00,1.708789e+00,1.423959e+00,1.195658e+00,6.675881e-02,5.312337e-02,1.240262e-03,9.492107e-04,4.744094e-04,1.087178e-05
525.5517,52.5552,42.919343,0.100000,2.906852e-06,1.2476,0,,2.748769e+01,4.262540e+00,2.389934e+00,1.512409e+00,1.253006e+00,1.050807e+00,3.573999e-02,2.582243e-02,3.754155e-04,2.833813e-04,1.285680e-04,1.955699e-06
525.9218,52.5922,86.851137,0.905358,5.637148e-05,5.4077,0,,2.748873e+01,8.142722e+00,5.014243e+00,3.253465e+00,2.766453e+00,2.329288e+00,1.363463e-01,1.092586e-01,4.244283e-03,3.310944e-03,1.724448e-03,4.874424e-05
526.7658,52.6766,56.898660,0.173462,5.842712e-06,1.9165,0,,2.752223e+01,4.382769e+00,2.411473e+00,1.546334e+00,1.285680e+00,1.070065e+00,4.459384e-02,3.270145e-02,5.119559e-04,3.800190e-04,1.932566e-04,3.616694e-06
527.4027,52.7403,42.919343,0.335932,1.058765e-05,1.3527,0,,2.754915e+01,5.172613e+00,2.909584e+00,1.850460e+00,1.509200e+00,1.275730e+00,7.106514e-02,5.645264e-02,1.700987e-03,1.312620e-03,6.663148e-04,1.666017e-05
529.6981,52.9698,100.000000,0.521934,2.685432e-05,5.1452,0,,2.760990e+01,5.555068e+00,3.191305e+00,2.025524e+00,1.686905e+00,1.426164e+00,7.997024e-02,6.065264e-02,1.276947e-03,9.756012e-04,4.788386e-04,9.099685e-06
530.7974,53.0797,42.919343,0.269506,8.208367e-06,1.3072,0,,2.763681e+01,4.737185e+00,2.702437e+00,1.714045e+00,1.416489e+00,1.170530e+00,6.638039e-02,5.288279e-02,1.273024e-03,9.752194e-04,4.878888e-04,1.122795e-05
531.7349,53.1735,100.000000,0.810922,5.012867e-05,6.1817,0,,2.765147e+01,7.363617e+00,4.402129e+00,2.893296e+00,2.385950e+00,2.033946e+00,1.170320e-01,9.314043e-02,2.904781e-03,2.244403e-03,1.142701e-03,3.000554e-05
532.4828,53.2483,42.919343,0.111645,3.275796e-06,1.2593,0,,2.766885e+01,4.371571e+00,2.426562e+00,1.563248e+00,1.280333e+00,1.076957e+00,3.983535e-02,2.895105e-02,4.241793e-04,3.325725e-04,1.559007e-04,2.508549e-06
533.1902,53.3190,56.898660,0.467492,1.783294e-05,2.1705,0,,2.769965e+01,5.641196e+00,3.209213e+00,2.053393e+00,1.679429e+00,1.420836e+00,7.857327e-02,6.252947e-02,1.968333e-03,1.521547e-03,7.755267e-04,2.042312e-05
533.4383,53.3438,49.417134,0.467492,1.693115e-05,1.7897,0,,2.770682e+01,5.772450e+00,3.313510e+00,2.114361e+00,1.732556e+00,1.472151e+00,8.213744e-02,6.498027e-02,2.322607e-03,1.804882e-03,9.314798e-04,2.616985e-05
534.9685,53.4969,42.919343,0.173462,5.121331e-06,1.2672,0,,2.773785e+01,4.515471e+00,2.510625e+00,1.592301e+00,1.311125e+00,1.098185e+00,5.427177e-02,4.048884e-02,7.299641e-04,5.556786e-04,2.682770e-04,4.663557e-06
537.8330,53.7833,32.374575,0.726337,3.082411e-05,1.3739,0,,2.774832e+01,9.983587e+00,6.231242e+00,4.183434e+00,3.575929e+00,3.025276e+00,1.751251e-01,1.386733e-01,8.599650e-03,6.950870e-03,3.948606e-03,1.479748e-04
538.3550,53.8355,100.000000,0.467492,2.317189e-05,4.9566,0,,2.783092e+01,5.250392e+00,2.999629e+00,1.888379e+00,1.565963e+00,1.319335e+00,7.071719e-02,5.325411e-02,1.050089e-03,7.952151e-04,3.879581e-04,6.731469e-06
538.5205,53.8520,49.417134,0.335932,1.129119e-05,1.6610,0,,2.783619e+01,5.056272e+00,2.816596e+00,1.830826e+00,1.490148e+00,1.255090e+00,7.007755e-02,5.586738e-02,1.461441e-03,1.122399e-03,5.633105e-04,1.286618e-05
538.5420,53.8542,56.898660,0.418729,1.558023e-05,2.1171,0,,2.783780e+01,5.336688e+00,3.033220e+00,1.927651e+00,1.600736e+00,1.327419e+00,7.471883e-02,5.940123e-02,1.684150e-03,1.296861e-03,6.549988e-04,1.640143e-05
538.6044,53.8604,56.898660,0.375053,1.361210e-05,2.0651,0,,2.783880e+01,5.068476e+00,2.908501e+00,1.836752e+00,1.493721e+00,1.269045e+00,7.098171e-02,5.651800e-02,1.434022e-03,1.100243e-03,5.522306e-04,1.250521e-05
538.7222,53.8722,56.898660,0.111645,3.760542e-06,1.9165,0,,2.782655e+01,4.294654e+00,2.389617e+00,1.538319e+00,1.267052e+00,1.061652e+00,3.111297e-02,2.228745e-02,2.944547e-04,2.141997e-04,9.952508e-05,1.720140e-06
540.0887,54.0089,56.898660,0.139163,4.687404e-06,1.9165,0,,2.786350e+01,4.350396e+00,2.418479e+00,1.550663e+00,1.268274e+00,1.065179e+00,3.768611e-02,2.729810e-02,3.983650e-04,3.026085e-04,1.367276e-04,2.242042e-06
540.3376,54.0338,100.000000,0.375053,1.796464e-05,4.7899,0,,2.787860e+01,4.934942e+00,2.760297e+00,1.790402e+00,1.473353e+00,1.233125e+00,5.872522e-02,4.360781e-02,7.547266e-04,5.680510e-04,2.749816e-04,4.922010e-06
