chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
1.4493,0.1449,86.851137,8.196729,2.097960e-03,22.2296,0,,1.593810e+00,2.103804e+00,2.212358e+00,2.147669e+00,2.084628e+00,2.012802e+00,7.291983e-01,6.592384e-01,1.356571e-01,1.160172e-01,1.001685e-01,7.251261e-03
1.4510,0.1451,75.431201,9.151275,2.440109e-03,20.1131,0,,1.456058e+00,1.604795e+00,1.812818e+00,1.888171e+00,1.887079e+00,1.868364e+00,7.652782e-01,6.951096e-01,1.585126e-01,1.367025e-01,1.188581e-01,9.107257e-03
1.4510,0.1451,86.851137,8.196729,2.102569e-03,22.2785,0,,1.595715e+00,2.107517e+00,2.216082e+00,2.151076e+00,2.087844e+00,2.015830e+00,7.306250e-01,6.605958e-01,1.361434e-01,1.164452e-01,1.005467e-01,7.282781e-03
1.4526,0.1453,100.000000,9.151275,2.332489e-03,25.4881,0,,1.191279e+00,1.648721e+00,1.704990e+00,1.631156e+00,1.573974e+00,1.512241e+00,5.582706e-01,5.071341e-01,1.121473e-01,9.642118e-02,8.358509e-02,6.236196e-03
1.4536,0.1454,100.000000,9.151275,2.331497e-03,25.4773,0,,1.191008e+00,1.648180e+00,1.704467e+00,1.630692e+00,1.573541e+00,1.511837e+00,5.580638e-01,5.069372e-01,1.120722e-01,9.635454e-02,8.352578e-02,6.230969e-03
1.4563,0.1456,100.000000,8.196729,2.045744e-03,24.9581,0,,1.462818e+00,2.073908e+00,2.063996e+00,1.923121e+00,1.838619e+00,1.753914e+00,6.218111e-01,5.616727e-01,1.133112e-01,9.673587e-02,8.338590e-02,5.956060e-03
1.4590,0.1459,86.851137,8.196729,1.923130e-03,20.3772,0,,1.519360e+00,1.960187e+00,2.067346e+00,2.014172e+00,1.958279e+00,1.893588e+00,6.739643e-01,6.067529e-01,1.174259e-01,1.000161e-01,8.605697e-02,6.083456e-03
1.4612,0.1461,100.000000,8.196729,2.423623e-03,29.5682,0,,1.609425e+00,2.350588e+00,2.314725e+00,2.136913e+00,2.035691e+00,1.936453e+00,7.243532e-01,6.587931e-01,1.487516e-01,1.281154e-01,1.112715e-01,8.380422e-03
1.4613,0.1461,75.431201,9.151275,2.203372e-03,18.1617,0,,1.375049e+00,1.478403e+00,1.665003e+00,1.737669e+00,1.739096e+00,1.724323e+00,7.020007e-01,6.347773e-01,1.348852e-01,1.157178e-01,1.001560e-01,7.420466e-03
1.4622,0.1462,86.851137,8.196729,2.129757e-03,22.5665,0,,1.606896e+00,2.129342e+00,2.237945e+00,2.171063e+00,2.106701e+00,2.033572e+00,7.390131e-01,6.685782e-01,1.390187e-01,1.189769e-01,1.027853e-01,7.470051e-03
1.4635,0.1464,75.431201,9.151275,2.479848e-03,20.4406,0,,1.469097e+00,1.625641e+00,1.837021e+00,1.912650e+00,1.911075e+00,1.891653e+00,7.755183e-01,7.049036e-01,1.625208e-01,1.402786e-01,1.220565e-01,9.401451e-03
1.4639,0.1464,86.851137,10.216981,2.753922e-03,23.4102,0,,1.095393e+00,1.281587e+00,1.439897e+00,1.480943e+00,1.471004e+00,1.448126e+00,5.879459e-01,5.370162e-01,1.327976e-01,1.152655e-01,1.008193e-01,8.081325e-03
1.4651,0.1465,100.000000,11.406795,4.293762e-03,37.6421,0,,9.617965e-01,1.299832e+00,1.426105e+00,1.421574e+00,1.391112e+00,1.350662e+00,5.801440e-01,5.388331e-01,1.685268e-01,1.499958e-01,1.342338e-01,1.353376e-02
1.4695,0.1470,86.851137,10.216981,3.926120e-03,33.3746,0,,1.310809e+00,1.681887e+00,1.874897e+00,1.898674e+00,1.871019e+00,1.827905e+00,7.738253e-01,7.167567e-01,2.161151e-01,1.914489e-01,1.705794e-01,1.631750e-02
1.4710,0.1471,86.851137,8.196729,2.148378e-03,22.7639,0,,1.614499e+00,2.144217e+00,2.252820e+00,2.184642e+00,2.119504e+00,2.045610e+00,7.447358e-01,6.740214e-01,1.409943e-01,1.207180e-01,1.043261e-01,7.599634e-03
1.4722,0.1472,100.000000,10.216981,2.926222e-03,28.6408,0,,1.029680e+00,1.391540e+00,1.488062e+00,1.458105e+00,1.419004e+00,1.372409e+00,5.390255e-01,4.940348e-01,1.264475e-01,1.101151e-01,9.658344e-02,7.895032e-03
1.4752,0.1475,86.851137,8.196729,1.893117e-03,20.0591,0,,1.506125e+00,1.934976e+00,2.041689e+00,1.990392e+00,1.935703e+00,1.872229e+00,6.642410e-01,5.975294e-01,1.143659e-01,9.734399e-02,8.371092e-02,5.896855e-03
1.4757,0.1476,86.851137,8.196729,1.892312e-03,20.0506,0,,1.505768e+00,1.934297e+00,2.040998e+00,1.989750e+00,1.935094e+00,1.871652e+00,6.639791e-01,5.972810e-01,1.142840e-01,9.727256e-02,8.364824e-02,5.891887e-03
1.4759,0.1476,75.431201,9.151275,2.168986e-03,17.8783,0,,1.362772e+00,1.459720e+00,1.643004e+00,1.715120e+00,1.716858e+00,1.702616e+00,6.924504e-01,6.257009e-01,1.314807e-01,1.127037e-01,9.749903e-02,7.186747e-03
1.4764,0.1476,75.431201,9.151275,2.168063e-03,17.8707,0,,1.362441e+00,1.459218e+00,1.642412e+00,1.714513e+00,1.716259e+00,1.702031e+00,6.921928e-01,6.254561e-01,1.313903e-01,1.126239e-01,9.742834e-02,7.180711e-03
1.4796,0.1480,86.851137,10.216981,2.731214e-03,23.2171,0,,1.090592e+00,1.273226e+00,1.430542e+00,1.471747e+00,1.462098e+00,1.439579e+00,5.840904e-01,5.333078e-01,1.311792e-01,1.138083e-01,9.950445e-02,7.951215e-03
1.4799,0.1480,100.000000,8.196729,2.454963e-03,29.9505,0,,1.621042e+00,2.372303e+00,2.334083e+00,2.153188e+00,2.050618e+00,1.950235e+00,7.326559e-01,6.666551e-01,1.517393e-01,1.307770e-01,1.136492e-01,8.595015e-03
1.4804,0.1480,86.851137,10.216981,2.730052e-03,23.2073,0,,1.090346e+00,1.272798e+00,1.430063e+00,1.471275e+00,1.461641e+00,1.439140e+00,5.838927e-01,5.331177e-01,1.310965e-01,1.137338e-01,9.943726e-02,7.944585e-03
1.4827,0.1483,100.000000,8.196729,2.008999e-03,24.5098,0,,1.447831e+00,2.045439e+00,2.037763e+00,1.900430e+00,1.817590e+00,1.734363e+00,6.115456e-01,5.519511e-01,1.099771e-01,9.381167e-02,8.080934e-02,5.746321e-03
1.4848,0.1485,75.431201,9.151275,2.529407e-03,20.8491,0,,1.485147e+00,1.651492e+00,1.866967e+00,1.942872e+00,1.940673e+00,1.920352e+00,7.881520e-01,7.169982e-01,1.675339e-01,1.447583e-01,1.260685e-01,9.774556e-03
1.4863,0.1486,100.000000,9.151275,2.301734e-03,25.1521,0,,1.182841e+00,1.631899e+00,1.688712e+00,1.616672e+00,1.560456e+00,1.499633e+00,5.518459e-01,5.010169e-01,1.098237e-01,9.435959e-02,8.175102e-02,6.075142e-03
1.4874,0.1487,100.000000,10.216981,2.905860e-03,28.4415,0,,1.026038e+00,1.384183e+00,1.480674e+00,1.451398e+00,1.412716e+00,1.366537e+00,5.359515e-01,4.910874e-01,1.251796e-01,1.089678e-01,9.554365e-02,7.787992e-03
1.4909,0.1491,75.431201,9.151275,2.141687e-03,17.6533,0,,1.352927e+00,1.444828e+00,1.625442e+00,1.697091e+00,1.699065e+00,1.685236e+00,6.847975e-01,6.184334e-01,1.288111e-01,1.103486e-01,9.541318e-02,7.009159e-03
1.4923,0.1492,75.431201,10.216981,2.968079e-03,21.9131,0,,1.246861e+00,1.302288e+00,1.498994e+00,1.601912e+00,1.619471e+00,1.619862e+00,7.180225e-01,6.565058e-01,1.699032e-01,1.481430e-01,1.300912e-01,1.080770e-02
1.4926,0.1493,86.851137,8.196729,1.868155e-03,19.7947,0,,1.495009e+00,1.913879e+00,2.020174e+00,1.970413e+00,1.916720e+00,1.854255e+00,6.560943e-01,5.898057e-01,1.117892e-01,9.508539e-02,8.172011e-02,5.728307e-03
1.4939,0.1494,86.851137,11.406795,4.232663e-03,32.2274,0,,1.055156e+00,1.234619e+00,1.422839e+00,1.490383e+00,1.490317e+00,1.474805e+00,6.497452e-01,6.030547e-01,1.898457e-01,1.689124e-01,1.511141e-01,1.517902e-02
1.4940,0.1494,100.000000,8.196729,2.476428e-03,30.2124,0,,1.628957e+00,2.387073e+00,2.347224e+00,2.164217e+00,2.060729e+00,1.959567e+00,7.383275e-01,6.720254e-01,1.538030e-01,1.326210e-01,1.153015e-01,8.762754e-03
1.4940,0.1494,75.431201,10.216981,3.013909e-03,22.2515,0,,1.257289e+00,1.317555e+00,1.517654e+00,1.621425e+00,1.638838e+00,1.638850e+00,7.264035e-01,6.645776e-01,1.736690e-01,1.515734e-01,1.331997e-01,1.116304e-02
1.4943,0.1494,86.851137,11.406795,4.298019e-03,32.7250,0,,1.063110e+00,1.248701e+00,1.438796e+00,1.506110e+00,1.505517e+00,1.489333e+00,6.570588e-01,6.102104e-01,1.934408e-01,1.722485e-01,1.542164e-01,1.562920e-02
1.4946,0.1495,75.431201,10.216981,3.022366e-03,22.3139,0,,1.259200e+00,1.320365e+00,1.521084e+00,1.625009e+00,1.642393e+00,1.642334e+00,7.279418e-01,6.660600e-01,1.743632e-01,1.522038e-01,1.337727e-01,1.122427e-02
1.4963,0.1496,75.431201,10.216981,3.043545e-03,22.4703,0,,1.263970e+00,1.327390e+00,1.529657e+00,1.633959e+00,1.651270e+00,1.651031e+00,7.317827e-01,6.697625e-01,1.761014e-01,1.537828e-01,1.352087e-01,1.137830e-02
1.4972,0.1497,75.431201,10.216981,2.888329e-03,21.3243,0,,1.228436e+00,1.275553e+00,1.466240e+00,1.567575e+00,1.585354e+00,1.586378e+00,7.032479e-01,6.422954e-01,1.633579e-01,1.422153e-01,1.247147e-01,1.024727e-02
1.4984,0.1498,86.851137,11.406795,4.118935e-03,31.3615,0,,1.041088e+00,1.209907e+00,1.394737e+00,1.462614e+00,1.463442e+00,1.449089e+00,6.369551e-01,5.905437e-01,1.835640e-01,1.630825e-01,1.456959e-01,1.438366e-02
1.5006,0.1501,75.431201,10.216981,2.864513e-03,21.1485,0,,1.222862e+00,1.267527e+00,1.456388e+00,1.557225e+00,1.575061e+00,1.576268e+00,6.987863e-01,6.380088e-01,1.614039e-01,1.404484e-01,1.231143e-01,1.008260e-02
1.5008,0.1501,75.431201,10.216981,2.863294e-03,21.1395,0,,1.222576e+00,1.267116e+00,1.455883e+00,1.556695e+00,1.574533e+00,1.575749e+00,6.985574e-01,6.377890e-01,1.613039e-01,1.403580e-01,1.230325e-01,1.007421e-02
1.5012,0.1501,86.851137,11.406795,4.434218e-03,33.7621,0,,1.079394e+00,1.277774e+00,1.471611e+00,1.538357e+00,1.536643e+00,1.519037e+00,6.722204e-01,6.250466e-01,2.009039e-01,1.791785e-01,1.606678e-01,1.659481e-02
1.5013,0.1501,100.000000,11.406795,4.114856e-03,36.0737,0,,9.426267e-01,1.260516e+00,1.385882e+00,1.384816e+00,1.356729e+00,1.318711e+00,5.612497e-01,5.206246e-01,1.598899e-01,1.419938e-01,1.268090e-01,1.245646e-02
1.5016,0.1502,100.000000,9.151275,3.498734e-03,38.2322,0,,1.470530e+00,2.211871e+00,2.230715e+00,2.083651e+00,1.990596e+00,1.896749e+00,7.876776e-01,7.254354e-01,2.026059e-01,1.782319e-01,1.577600e-01,1.404113e-02
1.5024,0.1502,86.851137,9.151275,2.130006e-03,20.2150,0,,1.236239e+00,1.496076e+00,1.633068e+00,1.638621e+00,1.611817e+00,1.573872e+00,5.920023e-01,5.351835e-01,1.112900e-01,9.527899e-02,8.230364e-02,6.003430e-03
1.5047,0.1505,75.431201,10.216981,3.109416e-03,22.9566,0,,1.278654e+00,1.349146e+00,1.556162e+00,1.661585e+00,1.678648e+00,1.677835e+00,7.436310e-01,6.811939e-01,1.815062e-01,1.586982e-01,1.396838e-01,1.186356e-02
1.5056,0.1506,86.851137,8.196729,2.207697e-03,23.3924,0,,1.638427e+00,2.191205e+00,2.299677e+00,2.227310e+00,2.159688e+00,2.083359e+00,7.628147e-01,6.912367e-01,1.473353e-01,1.263187e-01,1.092921e-01,8.026282e-03
1.5063,0.1506,86.851137,9.151275,3.102358e-03,29.4433,0,,1.505989e+00,2.013179e+00,2.173413e+00,2.145270e+00,2.093420e+00,2.029073e+00,8.094598e-01,7.435046e-01,1.971032e-01,1.722467e-01,1.515396e-01,1.275567e-02
1.5066,0.1507,86.851137,11.406795,4.031108e-03,30.6928,0,,1.030020e+00,1.190641e+00,1.372738e+00,1.440812e+00,1.442311e+00,1.428838e+00,6.270183e-01,5.808278e-01,1.786882e-01,1.585685e-01,1.415068e-01,1.379365e-02
1.5070,0.1507,86.851137,10.216981,2.695201e-03,22.9110,0,,1.082918e+00,1.259917e+00,1.415625e+00,1.457063e+00,1.447870e+00,1.425915e+00,5.779442e-01,5.273987e-01,1.285995e-01,1.114942e-01,9.741655e-02,7.727928e-03
1.5080,0.1508,75.431201,10.216981,2.826742e-03,20.8696,0,,1.213954e+00,1.254757e+00,1.440696e+00,1.540721e+00,1.558638e+00,1.560127e+00,6.916617e-01,6.311686e-01,1.582938e-01,1.376438e-01,1.205580e-01,9.815806e-03
1.5095,0.1509,75.431201,10.216981,2.820545e-03,20.8239,0,,1.212484e+00,1.252657e+00,1.438113e+00,1.538002e+00,1.555932e+00,1.557467e+00,6.904871e-01,6.300413e-01,1.577858e-01,1.371851e-01,1.201432e-01,9.773717e-03
1.5104,0.1510,75.431201,9.151275,2.575671e-03,21.2305,0,,1.499925e+00,1.675480e+00,1.894684e+00,1.970783e+00,1.967980e+00,1.946805e+00,7.998152e-01,7.281745e-01,1.722348e-01,1.489682e-01,1.298735e-01,1.015522e-02
1.5174,0.1517,75.431201,9.151275,2.103219e-03,17.3362,0,,1.338903e+00,1.423752e+00,1.600546e+00,1.671491e+00,1.673781e+00,1.660521e+00,6.739032e-01,6.080966e-01,1.250663e-01,1.070493e-01,9.249412e-02,6.762538e-03
1.5186,0.1519,86.851137,8.196729,1.835715e-03,19.4509,0,,1.480412e+00,1.886289e+00,1.991971e+00,1.944173e+00,1.891766e+00,1.830608e+00,6.454231e-01,5.796949e-01,1.085229e-01,9.223997e-02,7.922699e-02,5.532859e-03
1.5189,0.1519,75.431201,10.216981,3.181438e-03,23.4883,0,,1.294451e+00,1.372773e+00,1.584869e+00,1.691426e+00,1.708188e+00,1.706724e+00,7.564246e-01,6.935546e-01,1.874224e-01,1.640835e-01,1.446128e-01,1.241449e-02
1.5195,0.1519,86.851137,11.406795,3.939851e-03,29.9980,0,,1.018324e+00,1.170452e+00,1.349601e+00,1.417818e+00,1.419996e+00,1.407425e+00,6.166335e-01,5.706788e-01,1.736061e-01,1.538597e-01,1.371401e-01,1.317591e-02
1.5210,0.1521,86.851137,9.151275,2.115184e-03,20.0744,0,,1.231494e+00,1.487521e+00,1.623856e+00,1.629762e+00,1.603296e+00,1.565729e+00,5.883775e-01,5.317316e-01,1.100335e-01,9.417208e-02,8.132494e-02,5.921159e-03
1.5211,0.1521,75.431201,9.151275,2.592569e-03,21.3698,0,,1.505275e+00,1.684207e+00,1.904751e+00,1.980906e+00,1.977877e+00,1.956386e+00,8.040451e-01,7.322304e-01,1.739516e-01,1.505065e-01,1.312549e-01,1.028653e-02
1.5256,0.1526,86.851137,11.406795,4.635774e-03,35.2967,0,,1.102801e+00,1.320130e+00,1.519115e+00,1.584823e+00,1.581387e+00,1.561637e+00,6.944745e-01,6.468198e-01,2.118657e-01,1.893760e-01,1.701777e-01,1.809411e-02
1.5260,0.1526,75.431201,10.216981,2.762750e-03,20.3972,0,,1.198664e+00,1.233007e+00,1.413921e+00,1.512501e+00,1.530533e+00,1.532480e+00,6.794489e-01,6.194563e-01,1.530506e-01,1.329138e-01,1.162844e-01,9.385226e-03
1.5273,0.1527,86.851137,10.216981,4.034524e-03,34.2961,0,,1.328144e+00,1.716054e+00,1.910939e+00,1.932445e+00,1.902964e+00,1.857876e+00,7.902073e-01,7.326218e-01,2.236800e-01,1.984497e-01,1.770663e-01,1.720302e-02
1.5292,0.1529,75.431201,10.216981,3.222577e-03,23.7920,0,,1.303357e+00,1.386195e+00,1.601140e+00,1.708303e+00,1.724880e+00,1.723033e+00,7.636616e-01,7.005545e-01,1.907925e-01,1.671581e-01,1.474210e-01,1.272885e-02
1.5300,0.1530,86.851137,8.196729,2.241786e-03,23.7536,0,,1.651983e+00,2.217938e+00,2.326247e+00,2.251433e+00,2.182377e+00,2.104646e+00,7.731148e-01,7.010489e-01,1.509917e-01,1.295516e-01,1.121612e-01,8.272707e-03
1.5300,0.1530,100.000000,10.216981,2.853665e-03,27.9306,0,,1.016620e+00,1.365207e+00,1.461581e+00,1.434030e+00,1.396421e+00,1.351309e+00,5.280455e-01,4.835076e-01,1.219254e-01,1.060089e-01,9.285874e-02,7.511137e-03
1.5348,0.1535,86.851137,8.196729,2.248077e-03,23.8202,0,,1.654470e+00,2.222849e+00,2.331122e+00,2.255853e+00,2.186532e+00,2.108543e+00,7.750087e-01,7.028534e-01,1.516680e-01,1.301501e-01,1.126926e-01,8.318572e-03
1.5372,0.1537,75.431201,10.216981,3.250753e-03,24.0001,0,,1.309409e+00,1.395357e+00,1.612231e+00,1.719794e+00,1.736237e+00,1.734124e+00,7.685901e-01,7.053247e-01,1.931027e-01,1.692796e-01,1.493533e-01,1.297562e-02
1.5415,0.1541,86.851137,11.406795,3.829552e-03,29.1581,0,,1.003911e+00,1.145814e+00,1.321247e+00,1.389550e+00,1.392522e+00,1.381022e+00,6.039918e-01,5.583332e-01,1.674399e-01,1.481623e-01,1.318678e-01,1.247601e-02
1.5441,0.1544,86.851137,11.406795,3.818836e-03,29.0766,0,,1.002494e+00,1.143406e+00,1.318469e+00,1.386776e+00,1.389823e+00,1.378426e+00,6.027580e-01,5.571288e-01,1.668394e-01,1.476078e-01,1.313552e-01,1.240890e-02
1.5459,0.1546,100.000000,8.196729,2.544804e-03,31.0466,0,,1.653947e+00,2.433582e+00,2.388464e+00,2.198732e+00,2.092339e+00,1.988730e+00,7.563151e-01,6.890554e-01,1.603924e-01,1.385171e-01,1.205912e-01,9.251439e-03
1.5469,0.1547,100.000000,8.196729,1.938898e-03,23.6545,0,,1.418825e+00,1.990298e+00,1.986723e+00,1.856104e+00,1.776448e+00,1.696067e+00,5.917760e-01,5.332336e-01,1.036610e-01,8.828000e-02,7.594072e-02,5.342934e-03
1.5477,0.1548,100.000000,8.196729,1.938074e-03,23.6445,0,,1.418481e+00,1.989643e+00,1.986115e+00,1.855574e+00,1.775956e+00,1.695609e+00,5.915419e-01,5.330120e-01,1.035873e-01,8.821565e-02,7.588420e-02,5.338436e-03
1.5484,0.1548,75.431201,10.216981,2.704222e-03,19.9651,0,,1.184456e+00,1.212986e+00,1.389222e+00,1.486403e+00,1.504512e+00,1.506857e+00,6.681140e-01,6.086009e-01,1.482574e-01,1.285832e-01,1.123872e-01,8.976082e-03
1.5490,0.1549,75.431201,10.216981,2.703023e-03,19.9562,0,,1.184163e+00,1.212574e+00,1.388714e+00,1.485865e+00,1.503975e+00,1.506329e+00,6.678800e-01,6.083769e-01,1.481593e-01,1.284950e-01,1.123077e-01,8.968274e-03
1.5493,0.1549,100.000000,9.151275,2.249627e-03,24.5827,0,,1.168377e+00,1.603133e+00,1.660793e+00,1.591765e+00,1.537181e+00,1.477904e+00,5.408935e-01,4.905906e-01,1.058749e-01,9.085323e-02,7.865185e-02,5.802163e-03
1.5570,0.1557,75.431201,10.216981,2.685405e-03,19.8261,0,,1.179842e+00,1.206522e+00,1.381238e+00,1.477953e+00,1.496081e+00,1.498550e+00,6.644347e-01,6.050803e-01,1.467195e-01,1.272004e-01,1.111413e-01,8.853960e-03
1.5584,0.1558,100.000000,11.406795,3.935949e-03,34.5053,0,,9.228162e-01,1.220303e+00,1.344458e+00,1.346722e+00,1.320982e+00,1.285396e+00,5.421544e-01,5.021975e-01,1.511892e-01,1.339466e-01,1.193500e-01,1.141233e-02
1.5599,0.1560,86.851137,11.406795,3.760767e-03,28.6344,0,,9.947635e-01,1.130316e+00,1.303345e+00,1.371652e+00,1.375102e+00,1.364259e+00,5.960512e-01,5.505864e-01,1.635751e-01,1.445979e-01,1.285728e-01,1.204025e-02
1.5607,0.1561,86.851137,10.216981,2.634186e-03,22.3923,0,,1.069743e+00,1.237223e+00,1.390123e+00,1.431903e+00,1.423465e+00,1.402455e+00,5.674379e-01,5.173055e-01,1.242626e-01,1.075984e-01,9.390936e-02,7.388351e-03
1.5611,0.1561,75.431201,9.151275,2.649855e-03,21.8420,0,,1.523224e+00,1.713658e+00,1.938657e+00,2.014943e+00,2.011129e+00,1.988553e+00,8.182708e-01,7.458805e-01,1.797817e-01,1.557367e-01,1.359569e-01,1.073763e-02
1.5639,0.1564,86.851137,10.216981,4.096821e-03,34.8257,0,,1.337946e+00,1.735489e+00,1.931370e+00,1.951534e+00,1.920994e+00,1.874768e+00,7.995777e-01,7.416932e-01,2.280114e-01,2.024568e-01,1.807810e-01,1.771530e-02
1.5662,0.1566,86.851137,11.406795,4.837329e-03,36.8313,0,,1.125437e+00,1.361712e+00,1.565408e+00,1.629860e+00,1.624638e+00,1.602702e+00,7.165241e-01,6.683782e-01,2.227279e-01,1.994944e-01,1.796274e-01,1.963843e-02
1.5665,0.1566,75.431201,9.151275,2.047615e-03,16.8779,0,,1.318308e+00,1.393095e+00,1.564254e+00,1.634082e+00,1.636793e+00,1.624328e+00,6.579209e-01,5.929516e-01,1.196821e-01,1.023118e-01,8.827967e-02,6.394939e-03
1.5669,0.1567,86.851137,8.196729,1.787184e-03,18.9367,0,,1.458245e+00,1.844643e+00,1.949262e+00,1.904325e+00,1.853823e+00,1.794611e+00,6.292737e-01,5.644082e-01,1.036666e-01,8.801259e-02,7.552492e-02,5.241789e-03
1.5677,0.1568,75.431201,10.216981,3.340510e-03,24.6627,0,,1.328436e+00,1.424377e+00,1.647279e+00,1.756025e+00,1.772015e+00,1.769030e+00,7.841456e-01,7.203973e-01,2.004417e-01,1.759904e-01,1.554954e-01,1.368093e-02
1.5686,0.1569,86.851137,9.151275,3.174216e-03,30.1252,0,,1.523339e+00,2.048221e+00,2.208937e+00,2.177699e+00,2.123855e+00,2.057501e+00,8.245472e-01,7.580017e-01,2.035410e-01,1.781136e-01,1.568742e-01,1.334680e-02
1.5722,0.1572,86.851137,9.151275,2.077192e-03,19.7138,0,,1.219222e+00,1.465491e+00,1.600092e+00,1.606875e+00,1.581267e+00,1.544664e+00,5.790220e-01,5.228269e-01,1.067944e-01,9.131366e-02,7.881655e-02,5.707620e-03
1.5746,0.1575,100.000000,8.196729,1.913333e-03,23.3426,0,,1.408106e+00,1.969913e+00,1.967776e+00,1.839590e+00,1.761099e+00,1.681764e+00,5.845009e-01,5.263476e-01,1.013841e-01,8.629110e-02,7.419430e-02,5.204340e-03
1.5807,0.1581,100.000000,8.196729,2.584098e-03,31.5260,0,,1.668160e+00,2.459942e+00,2.411744e+00,2.218151e+00,2.110105e+00,2.005110e+00,7.665987e-01,6.987902e-01,1.641697e-01,1.418965e-01,1.236218e-01,9.534177e-03
1.5810,0.1581,86.851137,8.196729,1.774747e-03,18.8049,0,,1.452499e+00,1.833899e+00,1.938216e+00,1.893998e+00,1.843980e+00,1.785265e+00,6.250984e-01,5.604589e-01,1.024357e-01,8.694334e-02,7.459034e-02,5.169700e-03
1.5821,0.1582,75.431201,10.216981,2.637170e-03,19.4700,0,,1.167907e+00,1.189893e+00,1.360676e+00,1.456162e+00,1.474324e+00,1.477099e+00,6.549227e-01,5.959856e-01,1.427822e-01,1.236640e-01,1.079580e-01,8.544522e-03
1.5857,0.1586,75.431201,9.151275,2.028967e-03,16.7242,0,,1.311313e+00,1.382762e+00,1.552001e+00,1.621427e+00,1.624269e+00,1.612064e+00,6.524964e-01,5.878166e-01,1.178904e-01,1.007383e-01,8.689198e-02,6.280246e-03
1.5874,0.1587,100.000000,8.196729,2.591349e-03,31.6144,0,,1.670771e+00,2.464777e+00,2.416007e+00,2.221702e+00,2.113352e+00,2.008104e+00,7.684922e-01,7.005826e-01,1.648676e-01,1.425213e-01,1.241826e-01,9.586792e-03
1.5887,0.1589,75.431201,10.216981,3.392090e-03,25.0435,0,,1.339200e+00,1.440942e+00,1.667228e+00,1.776595e+00,1.792304e+00,1.788803e+00,7.929916e-01,7.289796e-01,2.046611e-01,1.798510e-01,1.590498e-01,1.410424e-02
1.5911,0.1591,86.851137,8.196729,2.312826e-03,24.5063,0,,1.679796e+00,2.273027e+00,2.380800e+00,2.300798e+00,2.228738e+00,2.148089e+00,7.943872e-01,7.213217e-01,1.587007e-01,1.363933e-01,1.182542e-01,8.819333e-03
1.5929,0.1593,75.431201,10.216981,3.401609e-03,25.1138,0,,1.341173e+00,1.443990e+00,1.670894e+00,1.780371e+00,1.796027e+00,1.792429e+00,7.946169e-01,7.305574e-01,2.054374e-01,1.805624e-01,1.597024e-01,1.418112e-02
1.5946,0.1595,86.851137,11.406795,3.659718e-03,27.8650,0,,9.810940e-01,1.107362e+00,1.276732e+00,1.344970e+00,1.349102e+00,1.339206e+00,5.843046e-01,5.391310e-01,1.578852e-01,1.393461e-01,1.237233e-01,1.140109e-02
1.6033,0.1603,75.431201,8.196729,1.836544e-03,16.9010,0,,1.612937e+00,1.825329e+00,2.007973e+00,2.041140e+00,2.019916e+00,1.983158e+00,7.422543e-01,6.660269e-01,1.246796e-01,1.059817e-01,9.107503e-02,6.391485e-03
1.6039,0.1604,75.431201,8.196729,1.859162e-03,17.1091,0,,1.624364e+00,1.844202e+00,2.029100e+00,2.062083e+00,2.040322e+00,2.002887e+00,7.508717e-01,6.741717e-01,1.273080e-01,1.083120e-01,9.312689e-02,6.567527e-03
1.6047,0.1605,75.431201,9.151275,2.705289e-03,22.2989,0,,1.540325e+00,1.741958e+00,1.971143e+00,2.047470e+00,2.042870e+00,2.019225e+00,8.318766e-01,7.589493e-01,1.854591e-01,1.608467e-01,1.405449e-01,1.119214e-02
1.6074,0.1607,86.851137,11.406795,3.627997e-03,27.6235,0,,9.767445e-01,1.100109e+00,1.268300e+00,1.336498e+00,1.340837e+00,1.331234e+00,5.805947e-01,5.355164e-01,1.560953e-01,1.376984e-01,1.222044e-01,1.121102e-02
1.6074,0.1607,75.431201,8.196729,1.803556e-03,16.5974,0,,1.596094e+00,1.797679e+00,1.976964e+00,2.010348e+00,1.989890e+00,1.954108e+00,7.295700e-01,6.540490e-01,1.208920e-01,1.026868e-01,8.819016e-02,6.165895e-03
1.6096,0.1610,75.431201,9.151275,2.711232e-03,22.3479,0,,1.542144e+00,1.744981e+00,1.974607e+00,2.050934e+00,2.046248e+00,2.022487e+00,8.333264e-01,7.603427e-01,1.860660e-01,1.613927e-01,1.410370e-01,1.124042e-02
1.6099,0.1610,75.431201,8.196729,1.889440e-03,17.3878,0,,1.639507e+00,1.869357e+00,2.057209e+00,2.089905e+00,2.067412e+00,2.029059e+00,7.623086e-01,6.849898e-01,1.308283e-01,1.113822e-01,9.582034e-02,6.781154e-03
1.6126,0.1613,100.000000,9.151275,2.201969e-03,24.0619,0,,1.154958e+00,1.576526e+00,1.634876e+00,1.568569e+00,1.515476e+00,1.457615e+00,5.307966e-01,4.809814e-01,1.023103e-01,8.770145e-02,7.585541e-02,5.562092e-03
